type,latitude,longitude,altitude (m),slope (%),distance (km),distance_interval (m),color,width,opacity,name,desc
T,41.812777631,-100.101579605,818.2,-1.0,454.981,536.52,,,,,
T,41.813315581,-100.101569882,817.9,-0.6,455.040,59.76,,,,,
T,41.814930188,-100.101536941,815.7,-1.2,455.220,179.35,,,,,
T,41.816276489,-100.101509616,811.4,-2.9,455.369,149.55,,,,,
T,41.818159567,-100.101431329,807.4,-1.9,455.578,209.25,,,,,
T,41.818695841,-100.101378355,805.7,-2.9,455.638,59.73,,,,,
T,41.819768893,-100.101247262,801.2,-3.7,455.758,119.68,,,,,
T,41.820570706,-100.101142991,798.7,-2.8,455.847,89.48,,,,,
T,41.821633866,-100.100998404,798.7,-0.0,455.966,118.69,,,,,
T,41.823657760,-100.100691542,798.6,-0.1,456.192,226.23,,,,,
T,41.824278440,-100.100603700,798.3,-0.4,456.262,69.32,,,,,
T,41.825635387,-100.100406725,797.7,-0.4,456.413,151.60,,,,,
T,41.829745537,-100.099980337,797.8,0.0,456.871,457.89,,,,,
T,41.831239862,-100.100584170,797.1,-0.4,457.044,173.39,,,,,
T,41.832514247,-100.101835337,798.3,0.7,457.220,175.61,,,,,
T,41.833611187,-100.103339469,798.9,0.3,457.395,174.51,,,,,
T,41.833768096,-100.103585310,798.9,0.0,457.421,26.85,,,,,
T,41.834184425,-100.104372874,799.6,0.8,457.502,80.11,,,,,
T,41.834824719,-100.106430799,804.3,2.6,457.687,185.15,,,,,
T,41.835765336,-100.110055134,802.2,-0.7,458.005,318.66,,,,,
T,41.837720247,-100.117531456,804.4,0.3,458.663,657.87,,,,,
T,41.839037212,-100.121474303,803.4,-0.3,459.022,358.68,,,,,
T,41.840948956,-100.125390999,803.5,0.0,459.410,388.48,,,,,
T,41.842147065,-100.127781099,803.3,-0.1,459.649,238.99,,,,,
T,41.845276114,-100.134034418,805.2,0.3,460.274,624.92,,,,,
T,41.848110119,-100.139720449,804.1,-0.2,460.842,567.52,,,,,
T,41.850051032,-100.143602695,804.0,-0.0,461.230,387.84,,,,,
T,41.851397753,-100.146288760,804.6,0.2,461.498,268.57,,,,,
T,41.854972718,-100.153457299,808.4,0.5,462.214,715.56,,,,,
T,41.856260430,-100.156188291,808.3,-0.0,462.482,268.11,,,,,
T,41.857434902,-100.159805166,807.0,-0.4,462.809,327.44,,,,,
T,41.858161865,-100.162508916,808.5,0.6,463.048,238.58,,,,,
T,41.859355532,-100.167646436,808.7,0.0,463.495,446.72,,,,,
T,41.859743111,-100.170842288,811.1,0.9,463.763,268.83,,,,,
T,41.859961795,-100.172618581,811.5,0.3,463.913,149.48,,,,,
T,41.860776097,-100.177149503,810.1,-0.4,464.300,386.93,,,,,
T,41.862409813,-100.182464551,810.3,0.0,464.777,477.16,,,,,
T,41.864159284,-100.188092245,812.9,0.5,465.283,506.05,,,,,
T,41.865167543,-100.191025324,816.6,1.4,465.551,268.04,,,,,
T,41.866644267,-100.194021268,815.7,-0.3,465.849,297.95,,,,,
T,41.868647290,-100.196938422,815.2,-0.2,466.178,328.86,,,,,
T,41.873699650,-100.203892551,815.6,0.1,466.983,805.11,,,,,
T,41.877998896,-100.209818641,812.5,-0.4,467.669,685.58,,,,,
T,41.878185645,-100.210076971,812.8,0.8,467.698,29.83,,,,,
T,41.881551230,-100.214724569,814.1,0.2,468.236,537.18,,,,,
T,41.883229539,-100.217050714,814.7,0.2,468.504,268.38,,,,,
T,41.886072680,-100.221349374,816.2,0.3,468.980,476.47,,,,,
T,41.887911083,-100.225329352,817.2,0.3,469.369,388.34,,,,,
T,41.890449543,-100.230835592,817.7,0.1,469.906,536.97,,,,,
T,41.893863324,-100.238152491,820.5,0.4,470.622,715.89,,,,,
T,41.895738356,-100.242086789,820.2,-0.1,471.009,387.26,,,,,
T,41.897426890,-100.245763343,822.0,0.5,471.367,358.13,,,,,
T,41.898637237,-100.249370914,820.4,-0.5,471.695,328.17,,,,,
T,41.899468554,-100.253534960,819.9,-0.1,472.053,357.66,,,,,
T,41.900670435,-100.259048492,820.5,0.1,472.529,476.59,,,,,
T,41.901819175,-100.261419900,821.1,0.3,472.764,234.52,,,,,
T,41.902679829,-100.263113547,821.8,0.4,472.934,169.97,,,,,
T,41.903156508,-100.265099639,822.3,0.3,473.107,173.10,,,,,
T,41.903184084,-100.265351850,822.3,0.1,473.128,21.15,,,,,
T,41.903222138,-100.266801585,822.3,0.0,473.249,120.37,,,,,
T,41.903197663,-100.271074846,822.0,-0.1,473.603,354.59,,,,,
T,41.903353734,-100.275356490,821.8,-0.1,473.959,355.70,,,,,
T,41.903674426,-100.278189490,821.5,-0.1,474.197,237.75,,,,,
T,41.903858073,-100.280809756,824.1,1.2,474.415,218.37,,,,,
T,41.904013222,-100.283220895,825.0,0.5,474.616,200.81,,,,,
T,41.904256297,-100.286813630,829.8,1.6,474.915,299.33,,,,,
T,41.904344894,-100.288247941,829.5,-0.2,475.035,119.42,,,,,
T,41.904611774,-100.292589767,828.7,-0.2,475.396,361.48,,,,,
T,41.904682685,-100.293671452,827.6,-1.2,475.486,90.10,,,,,
T,41.904709004,-100.294030113,827.7,0.3,475.516,29.90,,,,,
T,41.905011591,-100.297594518,827.8,0.0,475.814,297.66,,,,,
T,41.905713994,-100.301424628,827.8,0.0,476.141,327.23,,,,,
T,41.907174373,-100.306457207,829.4,0.4,476.589,447.96,,,,,
T,41.907855906,-100.308800619,833.0,1.7,476.798,208.65,,,,,
T,41.908550849,-100.311150234,829.9,-1.5,477.007,209.67,,,,,
T,41.909269681,-100.313087627,829.5,-0.2,477.187,179.48,,,,,
T,41.910132011,-100.314895268,831.1,0.9,477.365,177.95,,,,,
T,41.910287244,-100.315185366,832.5,4.8,477.394,29.61,,,,,
T,41.911298605,-100.316853365,831.8,-0.4,477.572,178.24,,,,,
T,41.912611043,-100.318664694,832.7,0.4,477.782,209.36,,,,,
T,41.914492696,-100.321709504,833.4,0.2,478.110,327.86,,,,,
T,41.915814187,-100.324833524,831.2,-0.8,478.408,297.85,,,,,
T,41.916893106,-100.328897322,831.9,0.2,478.765,357.79,,,,,
T,41.918660095,-100.336448327,831.2,-0.1,479.422,656.44,,,,,
T,41.919954177,-100.341940736,831.3,0.0,479.900,477.76,,,,,
T,41.921040304,-100.347497100,831.2,-0.0,480.376,476.45,,,,,
T,41.921414388,-100.353235435,835.0,0.8,480.854,477.82,,,,,
T,41.921572136,-100.355744138,836.0,0.5,481.063,208.84,,,,,
T,41.921971617,-100.362192337,840.3,0.8,481.599,536.73,,,,,
T,41.922121653,-100.363623463,837.5,-2.3,481.719,119.88,,,,,
T,41.922873091,-100.367440665,835.7,-0.6,482.047,327.46,,,,,
T,41.923521180,-100.370178027,838.3,1.1,482.285,238.20,,,,,
T,41.924388623,-100.373205319,840.7,0.9,482.554,268.96,,,,,
T,41.925991913,-100.377743701,844.5,0.9,482.970,416.44,,,,,
T,41.926247310,-100.378376283,849.0,7.5,483.030,59.65,,,,,
T,41.927037388,-100.380273107,841.0,-4.5,483.210,180.15,,,,,
T,41.927301083,-100.380905857,839.9,-1.8,483.270,60.10,,,,,
T,41.928472202,-100.383731062,839.4,-0.2,483.538,268.02,,,,,
T,41.932059238,-100.392154958,838.8,-0.1,484.343,804.30,,,,,
T,41.936152037,-100.401859777,839.3,0.1,485.267,924.39,,,,,
T,41.939972928,-100.410939055,841.6,0.3,486.131,864.32,,,,,
T,41.942871893,-100.417828476,844.7,0.5,486.787,655.81,,,,,
T,41.946208058,-100.425640829,844.9,0.0,487.533,746.31,,,,,
T,41.947871866,-100.428454215,844.5,-0.1,487.831,297.61,,,,,
T,41.949523603,-100.430801148,849.3,1.8,488.098,267.45,,,,,
T,41.949704988,-100.431063920,849.4,0.3,488.128,29.68,,,,,
T,41.951183640,-100.433160989,848.1,-0.5,488.367,239.18,,,,,
T,41.953390427,-100.436291965,848.9,0.2,488.724,357.03,,,,,
T,41.957626557,-100.442320481,848.9,-0.0,489.411,686.44,,,,,
T,41.958173811,-100.443110643,849.7,1.0,489.500,89.37,,,,,
T,41.962965494,-100.449923873,850.0,0.0,490.276,776.08,,,,,
T,41.964621255,-100.452279774,849.9,-0.0,490.544,268.26,,,,,
T,41.965358276,-100.453323321,850.0,0.1,490.664,119.10,,,,,
T,41.967196176,-100.455950545,849.5,-0.2,490.962,298.50,,,,,
T,41.970354309,-100.460838703,849.0,-0.1,491.498,535.93,,,,,
T,41.971782418,-100.464305878,852.1,1.0,491.826,328.26,,,,,
T,41.972817918,-100.468410077,851.8,-0.1,492.185,359.10,,,,,
T,41.974394303,-100.475298408,853.1,0.2,492.783,597.18,,,,,
T,41.975752423,-100.481877867,854.5,0.2,493.348,565.81,,,,,
T,41.975936405,-100.485827001,856.1,0.5,493.676,327.95,,,,,
T,41.975881336,-100.487626595,856.9,0.5,493.826,149.28,,,,,
T,41.975683440,-100.496264733,859.4,0.3,494.542,716.28,,,,,
T,41.976054087,-100.498730438,858.0,-0.7,494.750,208.47,,,,,
T,41.978179822,-100.507643670,859.6,0.2,495.526,775.55,,,,,
T,41.980477218,-100.517236255,859.9,0.0,496.361,834.96,,,,,
T,41.981760906,-100.523096546,863.7,0.8,496.867,506.17,,,,,
T,41.982039521,-100.527031096,864.9,0.4,497.195,327.54,,,,,
T,41.981920581,-100.529948836,859.9,-2.1,497.437,242.17,,,,,
T,41.981498972,-100.538368458,861.2,0.2,498.136,699.34,,,,,
T,41.981134778,-100.544578023,862.5,0.3,498.652,516.21,,,,,
T,41.980596157,-100.551099060,863.9,0.3,499.196,543.74,,,,,
T,41.979837511,-100.554714594,869.4,1.7,499.507,311.27,,,,,
T,41.978867222,-100.559850438,870.5,0.2,499.946,439.08,,,,,
T,41.978716599,-100.562467938,870.9,0.2,500.164,217.58,,,,,
T,41.978669073,-100.564935906,871.4,0.3,500.369,204.61,,,,,
T,41.978604030,-100.567088630,871.9,0.3,500.547,178.56,,,,,
T,41.978544267,-100.569151584,871.8,-0.1,500.718,171.10,,,,,
T,41.978457095,-100.573347900,870.3,-0.4,501.066,347.92,,,,,
T,41.978406301,-100.576999812,871.6,0.4,501.369,302.72,,,,,
T,41.978395069,-100.577540779,872.2,1.4,501.414,44.85,,,,,
T,41.978383670,-100.579186818,875.7,2.6,501.550,136.43,,,,,
T,41.978353662,-100.580476122,876.8,1.1,501.657,106.91,,,,,
T,41.978351818,-100.580659937,877.1,1.7,501.672,15.24,,,,,
T,41.978306053,-100.584918363,876.1,-0.3,502.025,352.97,,,,,
T,41.978290128,-100.586727597,878.6,1.6,502.175,149.96,,,,,
T,41.978267161,-100.589117864,879.3,0.4,502.373,198.12,,,,,
T,41.978258360,-100.590365510,876.8,-2.4,502.477,103.41,,,,,
T,41.978256013,-100.590693494,876.0,-3.2,502.504,27.18,,,,,
T,41.978238830,-100.592428967,868.0,-5.6,502.648,143.85,,,,,
T,41.978229945,-100.593153415,865.9,-3.4,502.708,60.05,,,,,
T,41.978201615,-100.601454768,869.6,0.5,503.396,688.02,,,,,
T,41.978623644,-100.603533229,870.2,0.4,503.574,178.52,,,,,
T,41.979720499,-100.606821617,869.4,-0.3,503.873,298.53,,,,,
T,41.979939351,-100.609321771,870.8,0.7,504.081,208.63,,,,,
T,41.980061643,-100.612550816,872.5,0.6,504.349,267.96,,,,,
T,41.980076311,-100.612908388,872.5,-0.2,504.379,29.68,,,,,
T,41.980118221,-100.613983786,873.4,1.0,504.468,89.25,,,,,
T,41.979995174,-100.617588088,872.3,-0.4,504.767,299.02,,,,,
T,41.979264524,-100.620683525,870.6,-0.6,505.036,269.07,,,,,
T,41.977378176,-100.627807137,877.1,1.0,505.663,626.47,,,,,
T,41.976320967,-100.632266309,878.9,0.5,506.051,387.79,,,,,
T,41.976162968,-100.633320501,880.9,2.2,506.140,89.12,,,,,
T,41.976008741,-100.634743161,882.1,1.0,506.259,119.15,,,,,
T,41.975938249,-100.636184178,883.0,0.8,506.379,119.69,,,,,
T,41.975801792,-100.643026410,880.9,-0.4,506.946,567.30,,,,,
T,41.976045622,-100.646610931,883.8,1.0,507.244,298.32,,,,,
T,41.976272687,-100.648023700,882.1,-1.4,507.364,119.78,,,,,
T,41.976934019,-100.650766008,883.0,0.4,507.603,238.86,,,,,
T,41.978252158,-100.654300991,883.2,0.0,507.930,327.52,,,,,
T,41.981852772,-100.663103666,881.1,-0.2,508.762,831.97,,,,,
T,41.983633004,-100.667487653,880.7,-0.1,509.176,413.64,,,,,
T,41.985981446,-100.673264293,884.1,0.6,509.721,545.17,,,,,
T,41.986112706,-100.673588673,884.2,0.1,509.752,30.58,,,,,
T,41.986902868,-100.675551295,883.7,-0.2,509.937,184.81,,,,,
T,41.988341287,-100.679143192,884.1,0.1,510.274,337.82,,,,,
T,41.989480555,-100.681989603,888.4,1.6,510.542,267.67,,,,,
T,41.990254791,-100.683890618,888.9,0.2,510.722,179.47,,,,,
T,41.991148638,-100.686096484,892.0,1.5,510.930,208.01,,,,,
T,41.991501935,-100.687056715,896.2,4.8,511.018,88.72,,,,,
T,41.991923293,-100.688751787,899.6,2.3,511.166,148.05,,,,,
T,41.991979955,-100.689101228,901.0,4.8,511.196,29.63,,,,,
T,41.992098894,-100.690163802,902.5,1.7,511.285,89.03,,,,,
T,41.992119262,-100.690521458,903.4,2.9,511.315,29.72,,,,,
T,41.992106354,-100.691960631,902.8,-0.5,511.434,119.26,,,,,
T,41.991611319,-100.697340556,908.6,1.3,511.883,449.17,,,,,
T,41.991245616,-100.702006258,910.5,0.5,512.272,388.74,,,,,
T,41.991140004,-100.703451466,909.9,-0.5,512.392,120.33,,,,,
T,41.991064148,-100.704524768,897.1,-14.4,512.482,89.33,,,,,
T,41.990910927,-100.706742452,885.6,-6.2,512.666,184.55,,,,,
T,41.990828365,-100.707909800,884.7,-0.8,512.763,97.16,,,,,
T,41.990740607,-100.709106820,883.8,-0.9,512.863,99.67,,,,,
T,41.990547907,-100.711874105,890.3,2.8,513.093,230.30,,,,,
T,41.990521671,-100.712964926,895.4,5.6,513.184,90.44,,,,,
T,41.990548326,-100.714040073,899.0,4.1,513.273,89.14,,,,,
T,41.990666930,-100.715464242,901.2,1.8,513.392,118.74,,,,,
T,41.990884189,-100.716873491,906.4,4.4,513.511,119.24,,,,,
T,41.991027603,-100.717567010,913.2,11.5,513.570,59.63,,,,,
T,41.991289286,-100.718585411,911.2,-2.3,513.660,89.25,,,,,
T,41.991710309,-100.719908159,917.0,4.9,513.779,119.16,,,,,
T,41.991953887,-100.720547866,917.5,1.0,513.838,59.51,,,,,
T,41.992511032,-100.721780509,920.1,2.1,513.958,119.42,,,,,
T,41.992986957,-100.722662620,926.7,7.3,514.048,90.20,,,,,
T,41.995144123,-100.725904573,923.3,-0.9,514.408,359.96,,,,,
T,41.999827763,-100.732842106,924.3,0.1,515.183,775.26,,,,,
T,42.003781172,-100.738731231,922.8,-0.2,515.840,656.41,,,,,
T,42.005184134,-100.740917316,922.6,-0.1,516.079,238.92,,,,,
T,42.006112765,-100.742685478,918.3,-2.4,516.258,179.15,,,,,
T,42.007778333,-100.746792108,920.2,0.5,516.645,387.25,,,,,
T,42.009035284,-100.749969604,922.8,0.9,516.943,297.96,,,,,
T,42.010043794,-100.752511835,926.7,1.6,517.181,238.53,,,,,
T,42.012192579,-100.757913887,926.2,-0.1,517.689,507.16,,,,,
T,42.012947956,-100.759812975,934.5,4.7,517.867,178.29,,,,,
T,42.013198910,-100.760450671,935.4,1.5,517.927,59.73,,,,,
T,42.013906259,-100.762394015,934.0,-0.8,518.106,179.12,,,,,
T,42.014372964,-100.763690947,938.1,3.5,518.225,119.28,,,,,
T,42.016711095,-100.770181054,939.7,0.3,518.822,597.02,,,,,
T,42.017059028,-100.771139944,942.5,3.2,518.910,88.33,,,,,
T,42.017406961,-100.772102606,944.7,2.5,518.999,88.61,,,,,
T,42.017751457,-100.773077505,945.9,1.3,519.088,89.36,,,,,
T,42.018662235,-100.776483156,949.2,1.1,519.388,299.67,,,,,
T,42.019106140,-100.780034400,945.7,-1.2,519.686,298.24,,,,,
T,42.019163473,-100.781844137,941.7,-2.7,519.836,150.03,,,,,
T,42.019168166,-100.782931857,939.2,-2.7,519.926,90.09,,,,,
T,42.019179398,-100.785452127,938.5,-0.3,520.135,208.75,,,,,
T,42.019201694,-100.788691398,935.5,-1.1,520.403,268.31,,,,,
T,42.019549627,-100.791530768,933.7,-0.7,520.642,238.33,,,,,
T,42.020296203,-100.793832689,939.7,2.9,520.850,207.91,,,,,
T,42.021197258,-100.795618873,939.4,-0.2,521.028,178.61,,,,,
T,42.021955652,-100.797086963,939.9,0.3,521.176,147.92,,,,,
T,42.022258323,-100.797671936,944.2,7.3,521.235,58.97,,,,,
T,42.022861401,-100.798845319,949.7,4.6,521.353,118.03,,,,,
T,42.023313940,-100.799733130,956.0,7.0,521.442,89.07,,,,,
T,42.025295421,-100.803606911,957.3,0.3,521.831,389.06,,,,,
T,42.025744440,-100.804489777,964.4,8.0,521.920,88.51,,,,,
T,42.026194213,-100.805375744,967.8,3.8,522.009,88.77,,,,,
T,42.028328665,-100.809566528,958.1,-2.3,522.429,420.31,,,,,
T,42.029084964,-100.811048783,957.6,-0.4,522.578,148.74,,,,,
T,42.030148543,-100.813119532,957.1,-0.2,522.786,208.24,,,,,
T,42.030453142,-100.813718084,957.5,0.7,522.846,60.01,,,,,
T,42.030910794,-100.814612433,954.7,-3.2,522.936,89.83,,,,,
T,42.031520409,-100.815804843,950.3,-3.7,523.055,119.73,,,,,
T,42.031672122,-100.816104077,950.2,-0.3,523.085,29.97,,,,,
T,42.032264387,-100.817307047,945.1,-4.2,523.205,119.38,,,,,
T,42.032768894,-100.818579923,944.5,-0.5,523.324,119.38,,,,,
T,42.032970982,-100.819247374,945.0,0.9,523.384,59.65,,,,,
T,42.033382449,-100.821701679,939.5,-2.7,523.592,208.31,,,,,
T,42.033455037,-100.824223626,935.8,-1.8,523.801,208.99,,,,,
T,42.033484708,-100.825664643,938.1,2.0,523.920,119.37,,,,,
T,42.033626279,-100.833955687,938.6,0.1,524.607,686.74,,,,,
T,42.033659723,-100.835753772,938.6,-0.0,524.756,148.94,,,,,
T,42.033798359,-100.843680622,939.1,0.1,525.413,656.58,,,,,
T,42.033853764,-100.846558884,939.2,0.0,525.651,238.42,,,,,
T,42.033830965,-100.854496798,944.7,0.8,526.308,657.32,,,,,
T,42.033784110,-100.860248711,945.4,0.1,526.785,476.33,,,,,
T,42.033781176,-100.860606618,945.5,0.4,526.814,29.64,,,,,
T,42.033773717,-100.861685537,946.3,0.8,526.904,89.35,,,,,
T,42.033713870,-100.870677894,953.8,1.0,527.648,744.66,,,,,
T,42.033726694,-100.872112289,956.6,2.4,527.767,118.79,,,,,
T,42.033801041,-100.874279933,958.3,0.9,527.947,179.69,,,,,
T,42.033912605,-100.877158614,959.6,0.6,528.186,238.70,,,,,
T,42.033957951,-100.878230743,965.9,7.0,528.275,88.92,,,,,
T,42.034012266,-100.879664887,970.6,4.0,528.393,118.91,,,,,
T,42.034050906,-100.880750176,968.7,-2.1,528.483,89.97,,,,,
T,42.034116620,-100.882566953,968.4,-0.2,528.634,150.62,,,,,
T,42.034275709,-100.886860080,973.9,1.6,528.990,355.94,,,,,
T,42.034424655,-100.890845424,965.9,-2.4,529.320,330.43,,,,,
T,42.034439156,-100.891206097,964.0,-6.4,529.350,29.91,,,,,
T,42.034480814,-100.892284932,961.8,-2.4,529.440,89.45,,,,,
T,42.034933520,-100.897986302,966.1,0.9,529.915,474.78,,,,,
T,42.035245160,-100.900479499,965.0,-0.6,530.124,209.33,,,,,
T,42.035897858,-100.905794213,964.3,-0.2,530.570,446.01,,,,,
T,42.037303839,-100.917170383,963.5,-0.1,531.525,954.84,,,,,
T,42.037565689,-100.919310618,963.2,-0.2,531.704,179.59,,,,,
T,42.037872551,-100.921790404,960.3,-1.4,531.912,208.14,,,,,
T,42.038923725,-100.930325864,958.4,-0.3,532.629,716.32,,,,,
T,42.039054232,-100.931400759,957.2,-1.4,532.719,90.17,,,,,
T,42.039690251,-100.934879584,956.6,-0.2,533.016,296.58,,,,,
T,42.040952062,-100.940026660,955.6,-0.2,533.464,448.62,,,,,
T,42.041035546,-100.940367300,956.2,2.2,533.494,29.69,,,,,
T,42.041874155,-100.943768509,957.4,0.4,533.790,296.62,,,,,
T,42.042962797,-100.948217623,960.1,0.7,534.178,387.71,,,,,
T,42.043297905,-100.949585885,960.6,0.4,534.297,119.24,,,,,
T,42.045815829,-100.959858745,959.9,-0.1,535.193,895.32,,,,,
T,42.046483951,-100.962593760,961.4,0.6,535.431,238.29,,,,,
T,42.047105385,-100.966466619,959.9,-0.4,535.759,327.98,,,,,
T,42.047184929,-100.970074022,957.6,-0.8,536.058,298.79,,,,,
T,42.047117623,-100.972238733,958.5,0.5,536.237,179.37,,,,,
T,42.047045203,-100.974764284,953.5,-2.4,536.446,209.24,,,,,
T,42.046896508,-100.979069816,957.4,1.1,536.803,356.84,,,,,
T,42.046855185,-100.979785379,958.3,1.5,536.863,59.42,,,,,
T,42.046731720,-100.981577933,959.1,0.5,537.012,149.04,,,,,
T,42.046702132,-100.981936175,959.3,0.8,537.042,29.84,,,,,
T,42.046595262,-100.983010651,959.1,-0.2,537.131,89.74,,,,,
T,42.046054546,-100.987644168,965.8,1.7,537.520,388.28,,,,,
T,42.045737291,-100.992301572,966.5,0.2,537.907,387.20,,,,,
T,42.045703428,-101.000953876,965.9,-0.1,538.623,716.35,,,,,
T,42.045415845,-101.005602814,969.2,0.9,539.009,386.22,,,,,
T,42.044956433,-101.008781400,971.2,0.7,539.277,268.06,,,,,
T,42.044856437,-101.009489754,971.3,0.0,539.337,59.69,,,,,
T,42.043518601,-101.018682942,969.3,-0.3,540.113,775.51,,,,,
T,42.042704886,-101.024343828,977.1,1.7,540.590,477.33,,,,,
T,42.042092923,-101.028581634,979.9,0.8,540.947,357.40,,,,,
T,42.041424718,-101.033200566,983.6,1.0,541.337,389.57,,,,,
T,42.041181978,-101.035954775,986.8,1.4,541.567,229.63,,,,,
T,42.041150630,-101.039506439,987.3,0.2,541.861,294.09,,,,,
T,42.041150630,-101.039718417,986.3,-6.1,541.878,17.55,,,,,
T,42.041144343,-101.042036600,982.2,-2.1,542.070,191.94,,,,,
T,42.041026745,-101.046217075,978.6,-1.0,542.416,346.38,,,,,
T,42.040516622,-101.049938640,981.8,1.0,542.730,313.30,,,,,
T,42.040344458,-101.052871970,981.2,-0.2,542.973,243.63,,,,,
T,42.040556520,-101.055276319,979.9,-0.6,543.174,200.46,,,,,
T,42.040599939,-101.055551330,980.0,0.4,543.197,23.28,,,,,
T,42.040938819,-101.057659965,980.3,0.2,543.376,178.60,,,,,
T,42.041480206,-101.061149184,980.2,-0.0,543.671,295.09,,,,,
T,42.042377153,-101.067168228,986.1,1.1,544.179,508.22,,,,,
T,42.042406406,-101.070046574,987.4,0.6,544.417,238.34,,,,,
T,42.042274056,-101.071477868,987.3,-0.1,544.537,119.41,,,,,
T,42.041308796,-101.080041155,993.1,0.8,545.254,717.07,,,,,
T,42.041271413,-101.080396799,992.9,-0.7,545.284,29.74,,,,,
T,42.041166052,-101.082190946,998.9,4.0,545.433,149.01,,,,,
T,42.041191785,-101.083275648,1000.1,1.4,545.522,89.86,,,,,
T,42.041656226,-101.086829407,999.9,-0.1,545.821,298.73,,,,,
T,42.041712888,-101.087182621,998.2,-5.7,545.851,29.91,,,,,
T,42.041940540,-101.088595726,993.0,-4.3,545.971,119.70,,,,,
T,42.042050762,-101.089300979,992.2,-1.3,546.030,59.66,,,,,
T,42.043162789,-101.096342532,994.2,0.3,546.626,595.95,,,,,
T,42.044217735,-101.103017293,999.6,1.0,547.191,564.92,,,,,
T,42.044384535,-101.104072742,1001.3,1.9,547.281,89.33,,,,,
T,42.044770271,-101.106546577,1001.4,0.0,547.490,209.25,,,,,
T,42.045053747,-101.108314237,1000.6,-0.5,547.640,149.70,,,,,
T,42.046049936,-101.114672665,997.8,-0.5,548.178,537.93,,,,,
T,42.047146037,-101.122083105,999.7,0.3,548.803,625.48,,,,,
T,42.047206722,-101.126045985,999.7,-0.0,549.131,328.15,,,,,
T,42.047094656,-101.127482140,999.6,-0.1,549.251,119.55,,,,,
T,42.046569195,-101.132480269,999.7,0.0,549.669,417.89,,,,,
T,42.045314508,-101.144624390,1005.3,0.5,550.684,1015.04,,,,,
T,42.044384787,-101.153548183,1005.1,-0.0,551.430,746.01,,,,,
T,42.043503262,-101.162111638,1007.0,0.3,552.145,715.73,,,,,
T,42.043395471,-101.163184019,1009.6,2.9,552.235,89.59,,,,,
T,42.042668676,-101.170327160,1010.2,0.1,552.832,596.90,,,,,
T,42.041871557,-101.176347798,1011.8,0.3,553.338,506.29,,,,,
T,42.041793773,-101.176691875,1011.7,-0.2,553.368,29.77,,,,,
T,42.041439302,-101.178047396,1014.9,2.7,553.487,118.94,,,,,
T,42.041025320,-101.179370396,1015.3,0.3,553.606,118.80,,,,,
T,42.040279414,-101.181284236,1016.9,0.9,553.784,178.81,,,,,
T,42.039217847,-101.184202563,1021.3,1.7,554.053,268.87,,,,,
T,42.038633460,-101.187345525,1017.2,-1.6,554.322,268.21,,,,,
T,42.038555508,-101.190584293,1017.9,0.3,554.590,268.31,,,,,
T,42.038604794,-101.191302538,1018.4,0.9,554.650,59.72,,,,,
T,42.038868824,-101.195254773,1016.8,-0.5,554.978,328.56,,,,,
T,42.038892629,-101.195613435,1016.3,-1.5,555.008,29.81,,,,,
T,42.039203178,-101.200281568,1017.3,0.3,555.396,388.06,,,,,
T,42.039600396,-101.206381666,1017.5,0.0,555.903,507.01,,,,,
T,42.040044973,-101.213207217,1021.9,0.8,556.470,567.30,,,,,
T,42.040552916,-101.220744057,1023.8,0.3,557.097,626.58,,,,,
T,42.040744275,-101.226486918,1026.1,0.5,557.573,475.97,,,,,
T,42.040251587,-101.229666257,1023.0,-1.2,557.842,268.87,,,,,
T,42.039871132,-101.231025802,1022.7,-0.3,557.962,120.24,,,,,
T,42.039763341,-101.231355462,1022.6,-0.2,557.992,29.81,,,,,
T,42.038467918,-101.234471267,1023.3,0.2,558.287,295.40,,,,,
T,42.037856290,-101.236073971,1023.7,0.3,558.436,149.08,,,,,
T,42.037332924,-101.238487456,1023.3,-0.2,558.644,208.12,,,,,
T,42.037262432,-101.241007643,1024.0,0.3,558.853,208.82,,,,,
T,42.037566444,-101.247476712,1027.3,0.6,559.390,536.72,,,,,
T,42.037181966,-101.250656722,1029.4,0.8,559.657,266.75,,,,,
T,42.036823304,-101.252007969,1027.6,-1.5,559.776,118.77,,,,,
T,42.035786212,-101.254562521,1029.4,0.7,560.016,240.86,,,,,
T,42.033661064,-101.259114482,1029.1,-0.1,560.461,444.74,,,,,
T,42.033027140,-101.261854107,1032.7,1.5,560.699,237.54,,,,,
T,42.032944160,-101.264722142,1035.6,1.2,560.936,237.67,,,,,
T,42.033106685,-101.266145389,1033.3,-1.9,561.056,119.23,,,,,
T,42.033898858,-101.269980445,1035.9,0.8,561.385,329.53,,,,,
T,42.035510279,-101.277598422,1035.2,-0.1,562.041,655.71,,,,,
T,42.036166917,-101.280718334,1037.7,0.9,562.309,268.44,,,,,
T,42.036603363,-101.282806518,1037.7,0.0,562.489,179.58,,,,,
T,42.037114659,-101.285229726,1037.6,-0.0,562.697,208.53,,,,,
T,42.037702231,-101.288395654,1037.4,-0.1,562.967,270.15,,,,,
T,42.037930889,-101.291966513,1040.1,0.9,563.264,296.76,,,,,
T,42.037695525,-101.295537623,1041.6,0.5,563.561,296.85,,,,,
T,42.037107870,-101.300888294,1042.4,0.2,564.009,447.83,,,,,
T,42.036991278,-101.301942235,1044.0,1.8,564.097,88.22,,,,,
