type,latitude,longitude,altitude (m),slope (%),distance (km),distance_interval (m),color,width,opacity,name,desc
T,43.300981103,-113.960674033,1457.6,0.0,52.170,205.77,,,,,
T,43.299649721,-113.962429371,1457.6,0.0,52.376,205.34,,,,,
T,43.298792588,-113.963278793,1457.6,0.0,52.493,117.55,,,,,
T,43.298154054,-113.963915063,1464.2,7.5,52.581,87.74,,,,,
T,43.296916466,-113.965257844,1468.4,2.4,52.756,175.43,,,,,
T,43.296418665,-113.966098465,1471.0,3.0,52.844,87.82,,,,,
T,43.295981465,-113.967405707,1476.4,4.6,52.961,116.67,,,,,
T,43.295837380,-113.968459899,1483.5,8.1,53.048,87.03,,,,,
T,43.295828327,-113.969533034,1488.2,5.4,53.135,87.09,,,,,
T,43.295954307,-113.970971787,1491.4,2.7,53.252,117.59,,,,,
T,43.296047431,-113.972058501,1495.8,5.0,53.341,88.79,,,,,
T,43.296052376,-113.973145382,1496.8,1.2,53.429,88.20,,,,,
T,43.295950200,-113.973853737,1498.4,2.6,53.488,58.59,,,,,
T,43.295493554,-113.975149579,1505.5,6.1,53.605,116.75,,,,,
T,43.295334131,-113.975432804,1506.6,3.7,53.634,29.02,,,,,
T,43.294812357,-113.976239227,1506.6,-0.0,53.721,87.42,,,,,
T,43.294302821,-113.977060821,1513.0,7.3,53.809,87.46,,,,,
T,43.294012304,-113.977659540,1519.5,11.1,53.867,58.33,,,,,
T,43.293894120,-113.977979477,1520.1,2.2,53.896,29.09,,,,,
T,43.293666048,-113.979001064,1521.8,1.9,53.983,86.69,,,,,
T,43.293617098,-113.979717633,1527.4,9.7,54.041,58.40,,,,,
T,43.293627491,-113.980076881,1530.3,9.8,54.070,29.18,,,,,
T,43.293761099,-113.981148507,1534.9,5.3,54.159,88.22,,,,,
T,43.294474399,-113.984702351,1529.7,-1.8,54.458,299.09,,,,,
T,43.294679755,-113.985764170,1525.6,-4.6,54.547,89.14,,,,,
T,43.294815039,-113.986466322,1525.2,-0.7,54.606,58.93,,,,,
T,43.294951916,-113.987165960,1522.4,-4.8,54.665,58.78,,,,,
T,43.295159787,-113.988217972,1515.9,-7.3,54.753,88.44,,,,,
T,43.295366820,-113.989276690,1512.4,-4.0,54.842,88.94,,,,,
T,43.295488609,-113.989986638,1510.5,-3.2,54.901,59.18,,,,,
T,43.295570500,-113.990704883,1506.1,-7.3,54.960,58.99,,,,,
T,43.295603860,-113.991788998,1499.6,-7.4,55.048,88.05,,,,,
T,43.295593802,-113.992150761,1498.8,-3.0,55.078,29.38,,,,,
T,43.295500344,-113.993232949,1498.1,-0.7,55.166,88.43,,,,,
T,43.295310913,-113.994288901,1495.1,-3.4,55.254,88.24,,,,,
T,43.295020983,-113.995294981,1489.0,-7.0,55.342,87.77,,,,,
T,43.294675481,-113.996274825,1481.3,-8.7,55.430,88.29,,,,,
T,43.294444978,-113.996924087,1476.9,-7.5,55.489,58.58,,,,,
T,43.294105846,-113.997902004,1476.3,-0.6,55.577,87.85,,,,,
T,43.293876350,-113.998546489,1474.6,-3.0,55.635,58.18,,,,,
T,43.293535290,-113.999510072,1469.6,-5.7,55.722,86.89,,,,,
T,43.293423224,-113.999831686,1469.2,-1.5,55.751,28.92,,,,,
T,43.292970685,-114.001114955,1468.0,-1.0,55.866,115.64,,,,,
T,43.291624887,-114.004962584,1462.3,-1.7,56.212,346.20,,,,,
T,43.290644540,-114.008631511,1462.0,-0.1,56.530,317.05,,,,,
T,43.290551417,-114.011511533,1463.8,0.8,56.764,233.96,,,,,
T,43.291023485,-114.014333468,1464.2,0.2,56.998,234.94,,,,,
T,43.292025374,-114.016886512,1464.2,0.0,57.234,235.20,,,,,
T,43.294429053,-114.022085890,1466.2,0.4,57.733,499.35,,,,,
T,43.294924591,-114.024135601,1466.1,-0.1,57.908,175.21,,,,,
T,43.295007488,-114.026667690,1465.7,-0.2,58.114,205.68,,,,,
T,43.294950994,-114.031021502,1465.8,0.0,58.467,353.37,,,,,
T,43.295214940,-114.033523416,1467.6,0.9,58.672,205.14,,,,,
T,43.296040809,-114.035349162,1470.1,1.4,58.847,174.27,,,,,
T,43.297327515,-114.036605107,1470.1,0.0,59.022,175.56,,,,,
T,43.299838314,-114.038599161,1470.2,0.0,59.345,322.48,,,,,
T,43.300691508,-114.039966501,1470.8,0.4,59.491,145.93,,,,,
T,43.301465828,-114.042258114,1471.9,0.5,59.696,204.88,,,,,
T,43.302855799,-114.046967235,1472.1,0.0,60.108,412.12,,,,,
T,43.304224815,-114.049187014,1469.1,-1.3,60.343,235.74,,,,,
T,43.305557957,-114.051868385,1472.2,1.2,60.607,263.19,,,,,
T,43.306205375,-114.054618068,1471.2,-0.5,60.841,234.40,,,,,
T,43.307056222,-114.060374508,1470.4,-0.2,61.317,476.51,,,,,
T,43.307440868,-114.063011119,1470.9,0.2,61.536,218.14,,,,,
T,43.308498412,-114.070126265,1474.3,0.6,62.125,589.11,,,,,
T,43.309193188,-114.073176105,1474.0,-0.1,62.384,259.20,,,,,
T,43.309259741,-114.073434351,1473.9,-0.6,62.406,22.22,,,,,
T,43.310019979,-114.076394839,1473.1,-0.3,62.661,254.60,,,,,
T,43.311039219,-114.080401724,1475.9,0.8,63.005,344.23,,,,,
T,43.312865133,-114.087565569,1476.2,0.0,63.621,615.57,,,,,
T,43.314093081,-114.092358425,1476.3,0.0,64.033,412.06,,,,,
T,43.315835176,-114.099200740,1476.2,-0.0,64.620,587.85,,,,,
T,43.317812048,-114.107077131,1477.2,0.2,65.296,675.63,,,,,
T,43.319230015,-114.112535510,1478.8,0.3,65.766,469.97,,,,,
T,43.321663449,-114.122111499,1482.3,0.4,66.589,822.47,,,,,
T,43.323261458,-114.128246885,1482.4,0.0,67.117,528.38,,,,,
T,43.324594516,-114.132564990,1482.8,0.1,67.497,380.27,,,,,
T,43.325871499,-114.134419654,1485.4,1.3,67.704,206.78,,,,,
T,43.329649726,-114.138387395,1487.8,0.5,68.233,528.92,,,,,
T,43.330590427,-114.140116414,1487.4,-0.2,68.408,174.89,,,,,
T,43.331021508,-114.142192192,1487.7,0.1,68.583,175.03,,,,,
T,43.331031231,-114.145824658,1487.8,0.0,68.877,294.60,,,,,
T,43.330989825,-114.155985704,1485.9,-0.2,69.701,824.09,,,,,
T,43.330956800,-114.164327374,1488.5,0.4,70.378,676.54,,,,,
T,43.330948502,-114.171207491,1489.3,0.1,70.936,557.99,,,,,
T,43.330926038,-114.180990094,1491.6,0.3,71.729,793.39,,,,,
T,43.330910699,-114.191123899,1492.4,0.1,72.551,821.87,,,,,
T,43.330887314,-114.198367791,1492.8,0.1,73.139,587.50,,,,,
T,43.330886979,-114.200537782,1493.4,0.3,73.315,175.99,,,,,
T,43.330870299,-114.203433227,1494.0,0.2,73.550,234.83,,,,,
T,43.330802740,-114.211762743,1494.6,0.1,74.225,675.58,,,,,
T,43.330751276,-114.220091673,1495.1,0.1,74.901,675.52,,,,,
T,43.330663685,-114.229150331,1494.7,-0.1,75.635,734.74,,,,,
T,43.330649100,-114.235309437,1494.6,-0.0,76.135,499.52,,,,,
T,43.330825958,-114.239640115,1494.7,0.0,76.487,351.78,,,,,
T,43.331433227,-114.242412429,1498.9,1.8,76.721,234.74,,,,,
T,43.331734892,-114.243416162,1499.7,0.8,76.810,88.03,,,,,
T,43.332023648,-114.244428528,1501.2,1.8,76.898,88.15,,,,,
T,43.332710210,-114.247927386,1501.1,-0.0,77.191,293.83,,,,,
T,43.332794448,-114.248644290,1501.6,0.8,77.250,58.89,,,,,
T,43.332956051,-114.252262423,1498.7,-1.0,77.544,293.98,,,,,
T,43.332927888,-114.253348550,1499.6,1.0,77.633,88.14,,,,,
T,43.332790760,-114.258416332,1498.0,-0.4,78.044,411.28,,,,,
T,43.332780534,-114.258778933,1497.8,-0.9,78.073,29.43,,,,,
T,43.332622284,-114.264936699,1494.6,-0.6,78.573,499.70,,,,,
T,43.332447857,-114.271371150,1491.7,-0.5,79.095,522.19,,,,,
T,43.332409216,-114.272851143,1491.6,-0.1,79.215,120.10,,,,,
T,43.332385998,-114.273756640,1491.6,0.0,79.289,73.48,,,,,
T,43.332383903,-114.273894774,1491.5,-0.4,79.300,11.21,,,,,
T,43.332356410,-114.274556777,1491.5,-0.1,79.354,53.78,,,,,
T,43.332259599,-114.276422337,1488.8,-1.8,79.505,151.68,,,,,
T,43.332075784,-114.278577408,1488.9,0.1,79.681,175.97,,,,,
T,43.332050303,-114.278819980,1488.8,-0.8,79.701,19.88,,,,,
T,43.332041334,-114.278926849,1488.7,-0.4,79.710,8.72,,,,,
T,43.331914013,-114.280167706,1488.5,-0.2,79.812,101.62,,,,,
T,43.331693653,-114.282537773,1488.5,0.0,80.005,193.77,,,,,
T,43.331337506,-114.286193792,1488.4,-0.0,80.304,299.14,,,,,
T,43.330966774,-114.290085258,1485.6,-0.9,80.623,318.28,,,,,
T,43.330277363,-114.298400944,1482.9,-0.4,81.301,678.76,,,,,
T,43.330210391,-114.303123644,1482.4,-0.1,81.685,383.10,,,,,
T,43.330174014,-114.308403404,1479.5,-0.7,82.113,428.22,,,,,
T,43.330073012,-114.311124254,1479.4,-0.0,82.334,220.95,,,,,
T,43.329817280,-114.314103853,1478.6,-0.3,82.577,243.32,,,,,
T,43.329799259,-114.314259840,1478.3,-2.5,82.590,12.81,,,,,
T,43.329753326,-114.314640043,1477.6,-2.0,82.621,31.26,,,,,
T,43.329756428,-114.314575670,1477.7,1.8,82.626,5.23,,,,,
T,43.329761876,-114.314545998,1477.8,2.0,82.629,2.48,,,,,
T,43.329757936,-114.314548932,1477.8,-1.4,82.629,0.50,,,,,
T,43.329747543,-114.314633589,1477.6,-1.9,82.636,6.96,,,,,
T,43.329574289,-114.315911997,1476.5,-1.1,82.742,105.46,,,,,
T,43.329423918,-114.316970212,1476.3,-0.2,82.829,87.44,,,,,
T,43.329202300,-114.318421623,1476.1,-0.1,82.949,120.26,,,,,
T,43.328954112,-114.319830621,1476.1,-0.0,83.067,117.56,,,,,
T,43.328679269,-114.321288904,1476.3,0.1,83.189,122.15,,,,,
T,43.328530490,-114.322157772,1476.3,0.0,83.262,72.38,,,,,
T,43.328323206,-114.323314223,1475.6,-0.7,83.358,96.58,,,,,
T,43.328017266,-114.325109962,1474.7,-0.6,83.508,149.56,,,,,
T,43.327660281,-114.328514105,1475.9,0.4,83.787,278.93,,,,,
T,43.327664221,-114.332098207,1472.1,-1.3,84.077,290.69,,,,,
T,43.328008298,-114.335358432,1471.9,-0.1,84.344,267.17,,,,,
T,43.328570724,-114.339353079,1472.7,0.2,84.674,329.96,,,,,
T,43.329138849,-114.343225686,1475.6,0.9,84.995,320.37,,,,,
T,43.329344206,-114.344643820,1474.7,-0.8,85.112,117.26,,,,,
T,43.330060188,-114.349621078,1480.7,1.5,85.524,411.44,,,,,
T,43.330110731,-114.349977057,1478.6,-7.1,85.553,29.41,,,,,
T,43.330805926,-114.354961440,1484.4,1.4,85.964,411.56,,,,,
T,43.330855295,-114.355316246,1485.0,2.3,85.994,29.29,,,,,
T,43.331115469,-114.357106201,1487.1,1.4,86.142,148.02,,,,,
T,43.331925413,-114.362880746,1488.0,0.2,86.619,476.89,,,,,
T,43.332394715,-114.366133260,1490.0,0.7,86.888,268.88,,,,,
T,43.332948927,-114.370106785,1493.9,1.2,87.216,328.08,,,,,
T,43.333511688,-114.374090871,1491.6,-0.7,87.545,329.10,,,,,
T,43.333717212,-114.375546137,1487.5,-3.4,87.665,120.21,,,,,
T,43.333871020,-114.376636958,1484.0,-3.9,87.755,90.10,,,,,
T,43.334074030,-114.378088284,1480.2,-3.2,87.875,119.84,,,,,
T,43.334221970,-114.379169466,1476.3,-4.4,87.964,89.21,,,,,
T,43.334372342,-114.380245367,1475.0,-1.4,88.053,88.84,,,,,
T,43.334776768,-114.383100914,1476.1,0.5,88.289,235.90,,,,,
T,43.334878357,-114.383818489,1476.2,0.1,88.348,59.28,,,,,
T,43.335536001,-114.388515372,1477.3,0.3,88.736,387.84,,,,,
T,43.335640440,-114.389236802,1479.2,3.1,88.796,59.64,,,,,
T,43.336255169,-114.393554991,1486.7,2.1,89.152,356.78,,,,,
T,43.336410150,-114.394626366,1490.1,3.8,89.241,88.57,,,,,
T,43.336555827,-114.395696148,1494.1,4.5,89.329,88.25,,,,,
T,43.336641742,-114.396414394,1497.7,6.1,89.388,59.02,,,,,
T,43.336756239,-114.397498174,1502.2,5.1,89.477,88.80,,,,,
T,43.336851122,-114.398587151,1506.9,5.3,89.566,88.94,,,,,
T,43.336900156,-114.399318639,1510.0,5.2,89.626,59.57,,,,,
T,43.336958159,-114.400418932,1512.3,2.6,89.715,89.46,,,,,
T,43.337010713,-114.401524337,1518.0,6.3,89.805,89.83,,,,,
T,43.337150523,-114.404483736,1520.6,1.1,90.045,240.49,,,,,
T,43.337243479,-114.406334125,1516.1,-3.0,90.196,150.41,,,,,
T,43.337262925,-114.406705527,1515.9,-0.6,90.226,30.20,,,,,
T,43.337300979,-114.407447074,1513.9,-3.4,90.286,60.28,,,,,
T,43.337351941,-114.408557257,1507.2,-7.3,90.376,90.21,,,,,
T,43.337385049,-114.409295367,1503.4,-6.4,90.436,59.97,,,,,
T,43.337436514,-114.410406053,1492.7,-11.9,90.527,90.25,,,,,
T,43.337475322,-114.411150366,1488.0,-7.8,90.587,60.51,,,,,
T,43.337511616,-114.411898451,1484.2,-6.1,90.648,60.80,,,,,
T,43.337546149,-114.412649218,1481.4,-4.7,90.709,61.00,,,,,
T,43.337602057,-114.413769040,1477.9,-3.9,90.800,91.02,,,,,
T,43.337654024,-114.414864639,1467.8,-11.3,90.889,89.03,,,,,
T,43.337783692,-114.417758826,1484.4,7.1,91.124,235.14,,,,,
T,43.337835409,-114.418840343,1488.7,4.9,91.212,87.89,,,,,
T,43.337873127,-114.419565126,1489.0,0.5,91.271,58.92,,,,,
T,43.337926269,-114.420660306,1491.6,2.9,91.360,89.01,,,,,
T,43.337981589,-114.421762778,1492.0,0.4,91.450,89.61,,,,,
T,43.338295827,-114.428391354,1490.1,-0.4,91.988,538.66,,,,,
T,43.338663457,-114.436091306,1488.4,-0.3,92.614,625.74,,,,,
T,43.339002505,-114.443054153,1490.9,0.4,93.180,565.88,,,,,
T,43.339393437,-114.451128943,1493.4,0.4,93.836,656.23,,,,,
T,43.339730809,-114.458457157,1496.7,0.6,94.432,595.43,,,,,
T,43.339903560,-114.462124659,1497.8,0.4,94.730,298.02,,,,,
T,43.340114197,-114.466521218,1501.2,0.9,95.087,357.28,,,,,
T,43.340604622,-114.476799443,1498.0,-0.4,95.922,835.23,,,,,
T,43.340724735,-114.479355924,1506.7,4.2,96.130,207.73,,,,,
T,43.340863958,-114.482283303,1508.3,0.7,96.368,237.88,,,,,
T,43.340880973,-114.482649760,1508.7,1.4,96.397,29.78,,,,,
T,43.341054143,-114.486319441,1513.4,1.6,96.696,298.19,,,,,
T,43.341378439,-114.493299807,1514.2,0.1,97.263,567.17,,,,,
T,43.341576001,-114.497325467,1515.8,0.5,97.590,327.17,,,,,
T,43.341645822,-114.498790707,1520.0,3.5,97.709,119.07,,,,,
T,43.341934076,-114.506141637,1521.8,0.3,98.306,596.93,,,,,
T,43.341952181,-114.508719491,1521.1,-0.3,98.515,209.04,,,,,
T,43.341965340,-114.512769040,1515.5,-1.7,98.843,328.37,,,,,
T,43.342014542,-114.521958036,1518.4,0.4,99.589,745.13,,,,,
T,43.342028456,-114.525266625,1519.0,0.2,99.857,268.29,,,,,
T,43.342056619,-114.532984262,1519.3,0.1,100.483,625.81,,,,,
T,43.342087297,-114.539236156,1515.7,-0.7,100.990,506.96,,,,,
T,43.342101211,-114.542183150,1512.4,-1.4,101.229,238.97,,,,,
T,43.342121076,-114.546585996,1512.3,-0.0,101.586,357.02,,,,,
T,43.342135157,-114.549883604,1515.1,1.0,101.853,267.40,,,,,
T,43.342151335,-114.553919658,1519.4,1.3,102.180,327.28,,,,,
T,43.342160136,-114.556492399,1520.4,0.5,102.389,208.62,,,,,
T,43.342176229,-114.559068074,1523.2,1.4,102.598,208.86,,,,,
T,43.342215624,-114.569004066,1528.6,0.7,103.403,805.69,,,,,
T,43.342245379,-114.578549378,1528.4,-0.0,104.177,774.01,,,,,
T,43.342259629,-114.584059222,1534.4,1.3,104.624,446.78,,,,,
T,43.342305981,-114.593618698,1533.6,-0.1,105.399,775.17,,,,,
T,43.342306903,-114.599135248,1530.9,-0.6,105.847,447.32,,,,,
T,43.342298940,-114.602079056,1530.3,-0.2,106.085,238.71,,,,,
T,43.342316374,-114.609427219,1526.1,-0.7,106.681,595.84,,,,,
T,43.342338502,-114.618251268,1527.7,0.2,107.397,715.52,,,,,
T,43.342340682,-114.623402786,1530.3,0.6,107.814,417.72,,,,,
T,43.342348142,-114.627811499,1522.1,-2.3,108.172,357.49,,,,,
T,43.342353422,-114.634053335,1525.1,0.6,108.678,506.13,,,,,
T,43.342369515,-114.642138267,1531.5,1.0,109.334,655.58,,,,,
T,43.342371611,-114.643610129,1530.8,-0.6,109.453,119.35,,,,,
T,43.342381418,-114.649861855,1531.5,0.1,109.960,506.93,,,,,
T,43.342359625,-114.657582594,1527.7,-0.6,110.586,626.05,,,,,
T,43.342314782,-114.664939223,1529.3,0.3,111.183,596.55,,,,,
T,43.342273291,-114.674854511,1531.1,0.2,111.987,804.01,,,,,
T,43.342258790,-114.682202004,1531.9,0.1,112.582,595.79,,,,,
T,43.342275470,-114.691763157,1532.4,0.1,113.358,775.29,,,,,
T,43.342269100,-114.701691270,1534.2,0.2,114.163,805.04,,,,,
T,43.342275890,-114.709415529,1533.6,-0.1,114.789,626.34,,,,,
T,43.342270190,-114.717870774,1534.1,0.1,115.475,685.61,,,,,
T,43.342262898,-114.726323923,1536.7,0.4,116.160,685.44,,,,,
T,43.342262227,-114.727425054,1536.9,0.3,116.249,89.29,,,,,
T,43.342233812,-114.733163137,1537.2,0.1,116.715,465.29,,,,,
T,43.342244206,-114.735489870,1538.7,0.8,116.903,188.67,,,,,
T,43.342245799,-114.735738309,1538.7,0.1,116.923,20.15,,,,,
T,43.342250241,-114.736460326,1538.8,0.2,116.982,58.55,,,,,
T,43.342239261,-114.738417752,1538.8,0.0,117.141,158.73,,,,,
T,43.342221156,-114.739418468,1538.8,0.0,117.222,81.17,,,,,
T,43.342249738,-114.742461853,1539.1,0.1,117.469,246.80,,,,,
T,43.342246050,-114.746819018,1540.5,0.4,117.822,353.31,,,,,
T,43.342245128,-114.747177847,1540.6,0.2,117.851,29.10,,,,,
T,43.342241859,-114.753626296,1540.0,-0.1,118.374,522.89,,,,,
T,43.342242781,-114.756126786,1540.3,0.2,118.577,202.76,,,,,
T,43.342234483,-114.766146848,1542.0,0.2,119.389,812.50,,,,,
T,43.342228783,-114.769775877,1540.3,-0.6,119.684,294.27,,,,,
T,43.342229202,-114.780281503,1543.4,0.4,120.535,851.87,,,,,
T,43.342233645,-114.784616372,1543.4,0.0,120.887,351.50,,,,,
T,43.342234315,-114.787277458,1543.4,0.0,121.103,215.78,,,,,
T,43.342250660,-114.792588316,1543.4,0.0,121.533,430.65,,,,,
T,43.342229538,-114.795011943,1543.4,0.0,121.730,196.54,,,,,
T,43.342237920,-114.801227376,1543.4,0.0,122.234,503.99,,,,,
T,43.342236243,-114.802134465,1543.4,0.0,122.307,73.55,,,,,
T,43.342247559,-114.805575488,1543.4,0.0,122.586,279.02,,,,,
T,43.342308831,-114.814166771,1543.4,0.0,123.283,696.67,,,,,
T,43.342308495,-114.815239739,1543.3,-0.1,123.370,87.00,,,,,
T,43.342196010,-114.822923932,1543.4,0.0,123.993,623.21,,,,,
T,43.342149407,-114.833962647,1542.8,-0.1,124.888,895.11,,,,,
T,43.342140270,-114.841316510,1543.4,0.1,125.485,596.30,,,,,
T,43.342146557,-114.842789713,1543.4,-0.0,125.604,119.46,,,,,
T,43.342184946,-114.847206390,1543.4,0.0,125.962,358.16,,,,,
T,43.342199698,-114.849410411,1543.5,0.0,126.141,178.72,,,,,
T,43.342204643,-114.850513721,1543.4,-0.0,126.231,89.47,,,,,
T,43.342247726,-114.860742912,1544.3,0.1,127.060,829.47,,,,,
T,43.342279410,-114.868036928,1544.7,0.1,127.651,591.46,,,,,
T,43.342325678,-114.876124375,1545.2,0.1,128.307,655.81,,,,,
T,43.342415281,-114.887153199,1545.9,0.1,129.202,894.35,,,,,
T,43.342453921,-114.895975739,1549.2,0.5,129.917,715.40,,,,,
T,43.342469595,-114.904070562,1550.1,0.1,130.573,656.38,,,,,
T,43.342482755,-114.910692684,1550.9,0.2,131.110,536.97,,,,,
T,43.342483677,-114.912530165,1551.0,0.1,131.259,149.00,,,,,
T,43.342498010,-114.915469112,1551.0,0.0,131.498,238.31,,,,,
T,43.342519468,-114.925775332,1551.0,0.0,132.333,835.70,,,,,
T,43.342558695,-114.933133721,1552.5,0.3,132.930,596.68,,,,,
T,43.342646705,-114.943794412,1552.9,0.0,133.795,864.49,,,,,
T,43.342720466,-114.952995060,1552.5,-0.1,134.541,746.09,,,,,
T,43.342725579,-114.954097532,1552.7,0.2,134.630,89.40,,,,,
T,43.342519300,-114.958852418,1551.7,-0.3,135.016,386.24,,,,,
T,43.341840198,-114.960839264,1552.5,0.4,135.194,177.90,,,,,
T,43.340596408,-114.962766850,1552.5,0.0,135.403,208.63,,,,,
T,43.340036413,-114.963562209,1552.5,0.0,135.492,89.61,,,,,
T,43.338382160,-114.966456397,1552.5,0.0,135.791,298.09,,,,,
T,43.335353862,-114.972988497,1551.9,-0.1,136.418,627.53,,,,,
T,43.330482133,-114.983567549,1549.6,-0.2,137.432,1014.41,,,,,
T,43.325607721,-114.994142661,1549.5,-0.0,138.447,1014.36,,,,,
T,43.321592119,-115.002855314,1549.4,-0.0,139.283,835.74,,,,,
T,43.317730240,-115.011249455,1551.0,0.2,140.087,804.81,,,,,
T,43.313576505,-115.020269724,1550.5,-0.1,140.952,865.11,,,,,
T,43.309562830,-115.028981203,1550.4,-0.0,141.788,835.66,,,,,
T,43.309419248,-115.029292423,1550.0,-1.3,141.818,29.87,,,,,
T,43.305122936,-115.038620643,1552.5,0.3,142.713,894.78,,,,,
T,43.302365877,-115.044926852,1553.1,0.1,143.309,596.35,,,,,
T,43.300078288,-115.051577976,1554.1,0.2,143.906,596.53,,,,,
T,43.298316328,-115.056925295,1559.2,1.1,144.382,476.02,,,,,
T,43.298111726,-115.059094615,1559.2,0.0,144.559,177.49,,,,,
T,43.298310796,-115.061283801,1563.8,2.6,144.738,179.01,,,,,
T,43.298396375,-115.062009171,1565.7,3.2,144.798,59.62,,,,,
T,43.299110765,-115.067836186,1559.9,-1.2,145.277,479.45,,,,,
T,43.299267925,-115.069292709,1557.6,-1.9,145.397,119.47,,,,,
T,43.299322994,-115.072597191,1553.4,-1.6,145.665,268.21,,,,,
T,43.299323497,-115.073331948,1553.2,-0.3,145.725,59.62,,,,,
T,43.299315954,-115.079207160,1550.8,-0.5,146.201,476.74,,,,,
T,43.299301285,-115.088027017,1550.1,-0.1,146.917,715.68,,,,,
T,43.299497673,-115.094619133,1551.4,0.2,147.452,535.36,,,,,
T,43.300132351,-115.098185884,1551.2,-0.1,147.750,297.88,,,,,
T,43.301622570,-115.105254007,1558.0,1.1,148.347,596.94,,,,,
T,43.303038944,-115.111972857,1557.7,-0.1,148.915,567.42,,,,,
T,43.303931197,-115.116215274,1556.5,-0.3,149.273,358.21,,,,,
T,43.304382982,-115.118340254,1555.0,-0.8,149.452,179.57,,,,,
T,43.305562148,-115.123988902,1557.2,0.5,149.929,476.67,,,,,
T,43.305709669,-115.124695245,1556.0,-2.0,149.989,59.61,,,,,
T,43.306382233,-115.127872238,1562.9,2.6,150.257,268.38,,,,,
T,43.307132078,-115.131404204,1564.7,0.6,150.555,298.43,,,,,
T,43.307429217,-115.132816639,1567.0,1.9,150.675,119.26,,,,,
T,43.307723338,-115.134231588,1569.0,1.6,150.794,119.36,,,,,
T,43.308470417,-115.137780821,1568.2,-0.2,151.094,299.68,,,,,
T,43.308989508,-115.140264882,1560.7,-3.6,151.303,209.62,,,,,
T,43.309505666,-115.142720025,1569.7,4.4,151.511,207.28,,,,,
T,43.309724852,-115.143770864,1557.1,-14.3,151.599,88.66,,,,,
T,43.309871117,-115.144467400,1574.0,28.8,151.658,58.80,,,,,
T,43.310090471,-115.145514803,1576.8,3.1,151.746,88.40,,,,,
T,43.311274163,-115.151216257,1573.3,-0.7,152.227,480.88,,,,,
T,43.311719494,-115.153312152,1573.7,0.2,152.404,177.09,,,,,
T,43.311940860,-115.154355615,1577.8,4.6,152.493,88.15,,,,,
T,43.312160214,-115.155401761,1582.0,4.8,152.581,88.30,,,,,
T,43.312385771,-115.156453773,1586.3,4.7,152.670,88.95,,,,,
T,43.312459365,-115.156806484,1587.6,4.4,152.700,29.76,,,,,
T,43.312682072,-115.157864029,1592.6,5.6,152.789,89.29,,,,,
T,43.312901678,-115.158922412,1594.4,2.0,152.878,89.26,,,,,
T,43.313273247,-115.160683533,1601.0,4.5,153.027,148.72,,,,,
T,43.313494697,-115.161746191,1604.6,4.0,153.117,89.65,,,,,
T,43.313715560,-115.162809184,1606.1,1.7,153.206,89.66,,,,,
T,43.313788902,-115.163164325,1606.6,1.7,153.236,29.94,,,,,
T,43.314676546,-115.167425685,1608.5,0.5,153.596,359.49,,,,,
T,43.314748043,-115.167778814,1607.7,-2.6,153.625,29.73,,,,,
T,43.315072674,-115.169544462,1610.0,1.6,153.773,147.71,,,,,
T,43.315186752,-115.170254325,1612.5,4.2,153.832,58.96,,,,,
T,43.315344416,-115.171327712,1622.1,10.8,153.921,88.82,,,,,
T,43.315481460,-115.172410905,1624.3,2.5,154.010,89.18,,,,,
T,43.315670472,-115.174235310,1626.4,1.4,154.160,149.48,,,,,
T,43.315700144,-115.174603276,1628.0,5.3,154.190,30.03,,,,,
T,43.315880606,-115.176807214,1627.4,-0.3,154.369,179.91,,,,,
T,43.316087639,-115.179362437,1628.9,0.7,154.578,208.56,,,,,
T,43.316209260,-115.180810159,1631.2,2.0,154.696,118.22,,,,,
T,43.316330295,-115.182259809,1634.4,2.7,154.815,118.36,,,,,
T,43.316423167,-115.183350630,1638.5,4.6,154.904,89.09,,,,,
T,43.316510925,-115.184445307,1644.2,6.4,154.993,89.34,,,,,
T,43.316690214,-115.186638934,1643.3,-0.5,155.172,179.06,,,,,
T,43.316838574,-115.188471135,1649.2,4.0,155.322,149.54,,,,,
T,43.317074440,-115.191391557,1652.3,1.3,155.560,238.35,,,,,
T,43.317225482,-115.193215963,1656.7,3.0,155.709,148.94,,,,,
T,43.317318186,-115.194309968,1659.5,3.1,155.798,89.34,,,,,
T,43.317494877,-115.196504015,1659.1,-0.2,155.977,179.06,,,,,
T,43.317613397,-115.197968166,1664.3,4.4,156.097,119.50,,,,,
T,43.317701239,-115.199065693,1668.1,4.3,156.186,89.56,,,,,
T,43.317820011,-115.200526910,1670.7,2.2,156.306,119.27,,,,,
T,43.318033246,-115.203093784,1671.7,0.5,156.515,209.57,,,,,
T,43.318092255,-115.203826530,1672.0,0.5,156.575,59.80,,,,,
T,43.318545045,-115.210792646,1677.5,1.0,157.142,567.32,,,,,
T,43.318571113,-115.218511457,1676.4,-0.2,157.768,626.14,,,,,
T,43.318416886,-115.221821135,1672.2,-1.6,158.038,269.02,,,,,
T,43.317904919,-115.228039585,1675.8,0.7,158.545,507.63,,,,,
T,43.317459840,-115.232410496,1671.4,-1.2,158.903,358.00,,,,,
T,43.316630032,-115.240797345,1674.3,0.4,159.590,686.56,,,,,
T,43.315905333,-115.248089768,1670.3,-0.7,160.187,597.03,,,,,
T,43.314925237,-115.257918555,1665.9,-0.5,160.991,804.74,,,,,
T,43.314371863,-115.262267506,1665.9,-0.0,161.350,358.12,,,,,
