type,time,latitude,longitude,altitude (m),color,sym,name,desc
T,2017-10-03 15:32:57,41.450124616,-97.211760152,431.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:33:20,41.445138389,-97.216640096,431.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:33:32,41.442544945,-97.219184674,426.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:33:42,41.440571845,-97.221583659,426.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:33:47,41.439804146,-97.223044038,426.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:33:52,41.439208528,-97.224641712,427.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:34:00,41.438651048,-97.227395671,427.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:34:08,41.438567564,-97.230248870,427.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:34:35,41.438638978,-97.239897363,429.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:34:59,41.438678540,-97.248458639,429.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:35:11,41.438695472,-97.252738941,430.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:35:34,41.438780632,-97.260947758,431.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:35:54,41.438741991,-97.267919490,432.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:36:05,41.438633865,-97.271123389,432.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:36:28,41.438617855,-97.277854225,433.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:36:53,41.438595224,-97.285182774,433.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:37:08,41.438577790,-97.289297869,434.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:37:09,41.438573012,-97.289500376,434.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:37:16,41.438536299,-97.290539481,434.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:37:23,41.438536299,-97.290864028,434.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:37:31,41.438538060,-97.291322518,434.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:37:39,41.438540239,-97.292630766,434.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:37:49,41.438533701,-97.295025811,434.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:38:02,41.438559936,-97.298711250,436.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:38:28,41.438539233,-97.306362921,436.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:38:49,41.438532947,-97.312305188,436.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:39:00,41.438524816,-97.314651031,436.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:39:06,41.438521882,-97.315129805,436.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:39:20,41.438516267,-97.315085046,436.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:39:24,41.438519284,-97.315174649,436.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:39:31,41.438524816,-97.316156588,436.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:39:41,41.438541496,-97.318413919,436.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:39:55,41.438536132,-97.321722340,436.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:40:10,41.438500173,-97.324970411,436.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:40:14,41.438491875,-97.325635096,436.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:40:17,41.438485337,-97.326226691,436.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:40:32,41.438452648,-97.329684980,436.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:40:39,41.438457929,-97.331331605,436.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:41:07,41.438486511,-97.337916596,437.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:41:30,41.438516853,-97.343157129,439.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:41:40,41.438526074,-97.344899978,439.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:41:45,41.438532695,-97.345859790,439.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:42:02,41.438528337,-97.349194698,439.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:42:26,41.438574688,-97.353678346,440.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:42:42,41.438610815,-97.356671523,440.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:43:13,41.438687425,-97.362477332,440.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:43:43,41.438733358,-97.368039060,441.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:43:47,41.438537892,-97.368428819,441.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:43:49,41.438364387,-97.368431836,441.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:44:01,41.437025629,-97.368354723,441.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:44:05,41.436584741,-97.368346928,441.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:44:12,41.436230019,-97.368503082,441.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:44:30,41.436218787,-97.368511800,441.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:44:51,41.436227504,-97.368517164,441.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:44:56,41.436160700,-97.368430998,441.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:44:58,41.436147122,-97.368365787,441.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:45:02,41.436021393,-97.368314490,441.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:45:11,41.435198877,-97.368324464,441.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:45:24,41.433473127,-97.368311305,441.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:45:46,41.430359837,-97.368275262,440.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:45:59,41.428534593,-97.368231677,440.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:46:02,41.428120611,-97.368228994,440.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:46:10,41.426976398,-97.368221031,440.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:46:17,41.425951542,-97.368217427,439.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:46:19,41.425646357,-97.368216841,439.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:46:20,41.425491292,-97.368219858,439.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:46:24,41.424871618,-97.368239975,439.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:46:25,41.424718900,-97.368242070,439.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:46:40,41.422426282,-97.368238298,439.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:47:02,41.418871768,-97.368177697,440.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:47:13,41.416748297,-97.368162610,437.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:47:28,41.413793340,-97.368193874,441.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:47:42,41.411129571,-97.368204938,439.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:47:47,41.410384001,-97.368335277,439.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:47:51,41.409968510,-97.368682874,439.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:47:56,41.409768518,-97.369544283,439.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:48:02,41.409770614,-97.370933331,439.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:48:16,41.409789221,-97.374596139,439.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:48:40,41.409847224,-97.381077614,439.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:48:58,41.409886284,-97.386945952,441.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:49:27,41.409881506,-97.396381879,441.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:49:58,41.409792574,-97.406455251,442.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:50:05,41.409768183,-97.408727082,442.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:50:28,41.409693416,-97.416207679,443.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:50:36,41.409673886,-97.418805733,443.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:51:04,41.409629462,-97.427905714,445.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:51:21,41.409660475,-97.433517901,445.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:51:22,41.409661314,-97.433847142,445.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:51:47,41.409578333,-97.442091415,447.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:51:55,41.409036107,-97.444622414,448.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:52:05,41.407870939,-97.447542502,448.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:52:33,41.404433353,-97.455579070,449.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:52:57,41.401484516,-97.462476874,450.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:53:23,41.398295872,-97.469951939,451.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:53:26,41.397927152,-97.470812425,451.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:53:50,41.394993486,-97.477712575,453.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:54:04,41.393275615,-97.481736811,454.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:54:10,41.392537672,-97.483457113,454.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:54:30,41.390137766,-97.489084471,454.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:54:38,41.389448606,-97.490693461,454.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:54:40,41.389279123,-97.491085818,454.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:55:02,41.387278363,-97.495495621,454.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:55:13,41.386249401,-97.497790754,454.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:55:24,41.385207949,-97.500755433,454.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:55:37,41.383665344,-97.504394772,454.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:55:59,41.380956145,-97.510749511,455.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:56:21,41.378265805,-97.517055552,457.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:56:45,41.375320237,-97.523951763,457.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:57:17,41.371399350,-97.533143610,457.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:57:47,41.367724054,-97.541761128,457.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:58:17,41.364043895,-97.550372193,457.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:58:39,41.361398818,-97.556570359,458.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:58:50,41.360090906,-97.559623886,460.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:58:58,41.359141236,-97.561846599,460.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:59:28,41.355569791,-97.570179049,460.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 15:59:52,41.352655571,-97.576881805,461.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 16:00:04,41.351190498,-97.580303969,463.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 16:00:13,41.350082746,-97.582887271,463.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 16:00:18,41.349472795,-97.584320409,463.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 16:00:44,41.346291862,-97.591792792,463.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 16:00:56,41.344860150,-97.595262146,463.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 16:01:23,41.341636637,-97.603075588,463.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 16:01:27,41.341157108,-97.604232542,463.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 16:01:53,41.337970560,-97.611694029,464.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 16:02:17,41.335026836,-97.618577750,466.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 16:02:41,41.332084537,-97.625464238,467.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 16:02:52,41.330728512,-97.628619103,467.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 16:03:15,41.327908924,-97.635221779,469.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 16:03:40,41.324835196,-97.642382439,469.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 16:04:02,41.322140582,-97.648697784,470.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 16:04:28,41.318854624,-97.656082995,471.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 16:04:36,41.317820298,-97.658089539,471.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 16:04:46,41.316944892,-97.660077056,471.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 16:04:50,41.316631492,-97.660918096,471.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 16:05:09,41.315051671,-97.664845772,472.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 16:05:22,41.313910894,-97.667488754,472.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 16:05:35,41.312747318,-97.670209687,472.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 16:05:40,41.312218588,-97.671458591,472.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 16:05:52,41.310743121,-97.674867175,474.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 16:06:07,41.308752336,-97.679060055,474.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 16:06:32,41.304912167,-97.685550917,474.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 16:07:04,41.299998611,-97.693860987,475.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 16:07:07,41.299536349,-97.694638912,475.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 16:07:31,41.295857113,-97.700866247,476.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 16:08:03,41.290941294,-97.709165672,477.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 16:08:14,41.289252006,-97.712023901,477.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 16:08:42,41.284949323,-97.719287071,478.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 16:09:11,41.280496437,-97.726807315,480.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 16:09:12,41.280343300,-97.727067238,480.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 16:09:38,41.276342282,-97.733808299,480.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 16:10:08,41.271732068,-97.741581509,481.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 16:10:37,41.267267782,-97.749094879,483.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-03 16:11:04,41.263116812,-97.756088991,484.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
