type,latitude,longitude,altitude (m),slope (%),distance (km),distance_interval (m),color,width,opacity,name,desc
T,42.554439940,-108.721062709,2447.9,8.5,42.770,62.02,,,,,
T,42.554091085,-108.721652543,2449.1,1.8,42.832,62.04,,,,,
T,42.553754970,-108.722255286,2453.6,7.4,42.894,62.00,,,,,
T,42.553421538,-108.722858950,2454.2,0.9,42.956,61.89,,,,,
T,42.552919798,-108.723762520,2457.6,3.7,43.049,92.81,,,,,
T,42.552584102,-108.724363670,2460.5,4.6,43.111,61.87,,,,,
T,42.552248491,-108.724964401,2463.2,4.4,43.173,61.84,,,,,
T,42.551911036,-108.725564796,2467.6,7.2,43.234,61.94,,,,,
T,42.551573832,-108.726163767,2472.9,8.5,43.296,61.83,,,,,
T,42.551239310,-108.726762654,2479.8,11.2,43.358,61.65,,,,,
T,42.550905626,-108.727359027,2481.1,2.1,43.419,61.43,,,,,
T,42.550572529,-108.727955148,2485.2,6.7,43.481,61.37,,,,,
T,42.550073303,-108.728846563,2494.7,10.4,43.573,91.85,,,,,
T,42.549739284,-108.729435979,2500.4,9.3,43.634,60.99,,,,,
T,42.549381126,-108.729997482,2503.1,4.5,43.694,60.91,,,,,
T,42.548982818,-108.730509952,2506.2,5.1,43.756,61.07,,,,,
T,42.548550395,-108.730969364,2509.5,5.4,43.817,61.08,,,,,
T,42.548086122,-108.731376473,2510.0,0.8,43.878,61.46,,,,,
T,42.547346083,-108.731925655,2514.1,4.4,43.972,93.77,,,,,
T,42.546586683,-108.732448854,2517.0,3.0,44.067,94.67,,,,,
T,42.545820661,-108.732971633,2515.5,-1.5,44.162,95.31,,,,,
T,42.543275161,-108.734683972,2479.9,-11.3,44.478,315.81,,,,,
T,42.542524478,-108.735185796,2472.5,-8.0,44.571,93.02,,,,,
T,42.541521499,-108.735848218,2464.4,-6.5,44.695,123.99,,,,,
T,42.541021854,-108.736189529,2461.0,-5.5,44.757,62.18,,,,,
T,42.540266477,-108.736711387,2457.0,-4.2,44.851,94.23,,,,,
T,42.539500287,-108.737239949,2454.5,-2.6,44.947,95.55,,,,,
T,42.538731415,-108.737770105,2451.8,-2.9,45.043,95.87,,,,,
T,42.537960196,-108.738296656,2449.5,-2.4,45.138,95.97,,,,,
T,42.537446804,-108.738652971,2446.0,-5.3,45.203,64.10,,,,,
T,42.536675753,-108.739190334,2440.8,-5.4,45.299,96.36,,,,,
T,42.535924902,-108.739762148,2435.5,-5.6,45.395,95.73,,,,,
T,42.535011191,-108.740677033,2431.3,-3.3,45.521,126.30,,,,,
T,42.534592180,-108.741196543,2427.4,-6.2,45.584,63.15,,,,,
T,42.533843340,-108.742352910,2427.3,-0.1,45.710,126.27,,,,,
T,42.533330368,-108.743271567,2428.2,1.0,45.805,94.57,,,,,
T,42.529691951,-108.749657320,2465.2,5.6,46.467,662.27,,,,,
T,42.528646812,-108.751479881,2467.0,0.9,46.657,189.48,,,,,
T,42.527256925,-108.753913399,2464.8,-0.8,46.909,252.62,,,,,
T,42.525550453,-108.756981930,2482.0,5.5,47.225,315.44,,,,,
T,42.525404776,-108.757312596,2482.0,-0.1,47.256,31.62,,,,,
T,42.524674293,-108.759395247,2487.0,2.6,47.446,189.39,,,,,
T,42.523957975,-108.761487706,2494.1,3.7,47.635,189.45,,,,,
T,42.523715151,-108.762183571,2493.6,-0.7,47.698,63.22,,,,,
T,42.522753160,-108.764527151,2488.5,-2.3,47.919,220.23,,,,,
T,42.522590803,-108.764836863,2488.7,0.8,47.950,31.19,,,,,
T,42.522072131,-108.765726602,2496.6,8.4,48.043,93.08,,,,,
T,42.521716822,-108.766303528,2501.1,7.3,48.105,61.69,,,,,
T,42.521190858,-108.767166194,2508.4,8.0,48.196,91.86,,,,,
T,42.520840829,-108.767740689,2513.8,8.8,48.258,61.16,,,,,
T,42.520489795,-108.768313006,2517.7,6.3,48.319,61.09,,,,,
T,42.520139599,-108.768885154,2522.2,7.4,48.380,61.02,,,,,
T,42.519789319,-108.769460991,2525.5,5.4,48.441,61.26,,,,,
T,42.519438537,-108.770035990,2528.5,4.9,48.502,61.24,,,,,
T,42.519085156,-108.770610737,2532.7,6.9,48.564,61.41,,,,,
T,42.518548127,-108.771477258,2536.8,4.4,48.657,92.89,,,,,
T,42.518192232,-108.772065081,2540.1,5.3,48.719,62.42,,,,,
T,42.517655035,-108.772949204,2545.2,5.4,48.813,94.02,,,,,
T,42.517295117,-108.773537949,2548.9,5.8,48.876,62.76,,,,,
T,42.516936790,-108.774129208,2552.7,6.2,48.939,62.81,,,,,
T,42.516401187,-108.775018696,2558.5,6.1,49.033,94.25,,,,,
T,42.516041184,-108.775608111,2561.0,3.9,49.096,62.81,,,,,
T,42.515524859,-108.776514027,2566.6,6.0,49.190,93.98,,,,,
T,42.515211292,-108.777148537,2570.0,5.5,49.252,62.71,,,,,
T,42.514787503,-108.778140284,2573.4,3.6,49.346,94.12,,,,,
T,42.514373772,-108.779146196,2577.1,3.9,49.441,94.58,,,,,
T,42.513958029,-108.780157976,2579.2,2.3,49.536,95.11,,,,,
T,42.513214639,-108.781816754,2584.6,3.4,49.696,159.38,,,,,
T,42.511553178,-108.784492090,2574.8,-3.4,49.983,287.06,,,,,
T,42.511172555,-108.785070609,2569.5,-8.3,50.046,63.63,,,,,
T,42.510794615,-108.785648793,2566.6,-4.6,50.110,63.41,,,,,
T,42.510414915,-108.786223289,2566.5,-0.1,50.173,63.31,,,,,
T,42.508529155,-108.788474416,2560.3,-2.2,50.452,279.48,,,,,
T,42.506949501,-108.789303470,2563.5,1.7,50.641,188.24,,,,,
T,42.506394284,-108.789527686,2561.5,-3.0,50.705,64.37,,,,,
T,42.505842084,-108.789755842,2557.3,-6.6,50.769,64.14,,,,,
T,42.505035326,-108.790168986,2551.7,-5.8,50.865,95.83,,,,,
T,42.504523192,-108.790521445,2547.4,-6.8,50.929,63.84,,,,,
T,42.504047938,-108.790957974,2543.5,-6.1,50.993,63.83,,,,,
T,42.503598752,-108.791448902,2537.9,-8.8,51.057,64.17,,,,,
T,42.502942281,-108.792212745,2533.0,-5.1,51.153,96.23,,,,,
T,42.502507931,-108.792719180,2532.4,-0.9,51.217,63.72,,,,,
T,42.501433957,-108.793969676,2527.2,-3.3,51.374,157.47,,,,,
T,42.500362750,-108.795228051,2524.8,-1.5,51.532,157.67,,,,,
T,42.498906227,-108.797021275,2530.5,2.6,51.751,218.87,,,,,
T,42.498355033,-108.797886623,2531.9,1.5,51.845,93.85,,,,,
T,42.497571325,-108.799482957,2533.5,1.0,52.002,157.47,,,,,
T,42.496848637,-108.801144837,2534.0,0.4,52.161,158.45,,,,,
T,42.495688079,-108.803814221,2533.1,-0.4,52.415,254.50,,,,,
T,42.495107381,-108.805150380,2531.4,-1.3,52.542,127.38,,,,,
T,42.494537244,-108.806477068,2525.5,-4.7,52.669,126.12,,,,,
T,42.493961407,-108.807800403,2522.8,-2.2,52.795,126.20,,,,,
T,42.493381044,-108.809118792,2518.9,-3.0,52.921,126.11,,,,,
T,42.492949124,-108.810109366,2518.8,-0.2,53.015,94.52,,,,,
T,42.490786761,-108.815079415,2507.8,-2.3,53.489,473.96,,,,,
T,42.490384849,-108.816103600,2500.8,-7.4,53.585,95.30,,,,,
T,42.490258701,-108.816451700,2500.1,-2.1,53.617,31.86,,,,,
T,42.490011686,-108.817152176,2495.5,-7.2,53.680,63.79,,,,,
T,42.489762912,-108.817852149,2493.7,-2.8,53.744,63.84,,,,,
T,42.489514388,-108.818552708,2489.0,-7.4,53.808,63.87,,,,,
T,42.489267709,-108.819253016,2487.1,-3.1,53.872,63.76,,,,,
T,42.489023963,-108.819950810,2483.1,-6.3,53.935,63.44,,,,,
T,42.488780301,-108.820645250,2482.2,-1.4,53.998,63.18,,,,,
T,42.488414012,-108.821686786,2481.1,-1.1,54.093,94.80,,,,,
T,42.488047806,-108.822728405,2478.1,-3.2,54.188,94.81,,,,,
T,42.487583868,-108.824132541,2473.1,-3.9,54.314,126.42,,,,,
T,42.487394437,-108.824858749,2467.2,-9.4,54.378,63.31,,,,,
T,42.487091683,-108.826341676,2458.0,-7.3,54.504,126.47,,,,,
T,42.486876436,-108.827455547,2458.0,-0.0,54.599,94.65,,,,,
T,42.486730171,-108.828190640,2460.8,4.5,54.661,62.58,,,,,
T,42.486365642,-108.830006914,2465.9,3.3,54.816,154.72,,,,,
T,42.486291966,-108.830368929,2465.4,-1.6,54.847,30.87,,,,,
T,42.485943027,-108.831803575,2466.7,1.1,54.971,124.16,,,,,
T,42.485420164,-108.833159599,2467.6,0.7,55.097,125.71,,,,,
T,42.485119672,-108.833810035,2467.4,-0.3,55.160,63.04,,,,,
T,42.484521372,-108.835111829,2478.3,8.7,55.286,125.99,,,,,
T,42.484073695,-108.836088488,2483.0,5.0,55.380,94.45,,,,,
T,42.483476317,-108.837393383,2487.1,3.2,55.507,126.15,,,,,
T,42.482872400,-108.838686123,2488.2,0.9,55.632,125.69,,,,,
T,42.482372839,-108.839612491,2487.8,-0.4,55.726,94.24,,,,,
T,42.481821813,-108.840486892,2489.7,1.9,55.821,94.42,,,,,
T,42.481221752,-108.841308486,2491.6,2.0,55.916,94.90,,,,,
T,42.480576932,-108.842065372,2493.2,1.7,56.011,94.89,,,,,
T,42.478406690,-108.843954233,2493.2,-0.0,56.297,286.78,,,,,
T,42.478148695,-108.844122877,2493.0,-0.6,56.329,31.84,,,,,
T,42.475746190,-108.845311767,2491.2,-0.6,56.614,284.22,,,,,
T,42.474657884,-108.845792720,2488.6,-2.0,56.741,127.20,,,,,
T,42.473840397,-108.846156830,2487.3,-1.4,56.836,95.62,,,,,
T,42.473293059,-108.846391523,2486.5,-1.2,56.900,63.79,,,,,
T,42.472477751,-108.846749263,2483.5,-3.1,56.995,95.22,,,,,
T,42.471666299,-108.847102644,2481.8,-1.8,57.090,94.71,,,,,
T,42.469509300,-108.848052817,2478.7,-1.2,57.342,252.02,,,,,
T,42.468700279,-108.848415082,2476.1,-2.7,57.437,94.68,,,,,
T,42.467345847,-108.849011455,2472.7,-2.1,57.595,158.25,,,,,
T,42.465984374,-108.849607995,2468.4,-2.7,57.754,158.99,,,,,
T,42.465167893,-108.849969171,2463.6,-5.1,57.849,95.44,,,,,
T,42.464355603,-108.850328587,2456.6,-7.4,57.944,94.95,,,,,
T,42.463543983,-108.850685153,2452.2,-4.6,58.039,94.81,,,,,
T,42.458712738,-108.852833267,2457.2,0.9,58.604,565.00,,,,,
T,42.457895754,-108.853193102,2454.5,-2.9,58.700,95.46,,,,,
T,42.457079273,-108.853554698,2451.7,-3.0,58.795,95.45,,,,,
T,42.456266815,-108.853913192,2447.8,-4.1,58.890,94.94,,,,,
T,42.455729619,-108.854152076,2445.8,-3.3,58.953,62.82,,,,,
T,42.454112833,-108.854868393,2439.6,-3.3,59.142,189.01,,,,,
T,42.453299202,-108.855226887,2436.6,-3.1,59.237,95.07,,,,,
T,42.452488923,-108.855589656,2432.6,-4.2,59.332,94.83,,,,,
T,42.451409586,-108.856072454,2427.1,-4.4,59.458,126.30,,,,,
T,42.450329242,-108.856556509,2422.7,-3.5,59.585,126.44,,,,,
T,42.449518880,-108.856916847,2420.5,-2.2,59.679,94.77,,,,,
T,42.448439542,-108.857392939,2414.8,-4.6,59.805,126.13,,,,,
T,42.447632030,-108.857755372,2409.5,-5.6,59.900,94.53,,,,,
T,42.447094331,-108.857995011,2412.3,4.4,59.963,62.90,,,,,
T,42.446286315,-108.858352918,2410.8,-1.6,60.057,94.46,,,,,
T,42.445206223,-108.858825574,2409.3,-1.1,60.183,126.12,,,,,
T,42.440909240,-108.860755842,2410.5,0.2,60.686,503.04,,,,,
T,42.438833965,-108.862034334,2405.7,-1.9,60.940,253.39,,,,,
T,42.438076241,-108.862585444,2403.2,-2.6,61.035,95.61,,,,,
T,42.437322959,-108.863137476,2397.8,-5.7,61.131,95.21,,,,,
T,42.436572611,-108.863685485,2391.9,-6.3,61.225,94.77,,,,,
T,42.435825784,-108.864235506,2389.6,-2.5,61.320,94.50,,,,,
T,42.434581574,-108.865145361,2385.0,-2.9,61.477,157.18,,,,,
T,42.433833070,-108.865699824,2381.5,-3.7,61.572,94.84,,,,,
T,42.433079453,-108.866250347,2377.6,-4.1,61.667,95.18,,,,,
T,42.432330279,-108.866791315,2372.7,-5.2,61.762,94.38,,,,,
T,42.428805353,-108.869175715,2378.7,1.4,62.200,437.97,,,,,
T,42.427490987,-108.869946515,2373.3,-3.4,62.359,159.19,,,,,
T,42.426438052,-108.870564345,2368.5,-3.8,62.486,127.53,,,,,
T,42.425662475,-108.871021327,2366.5,-2.2,62.580,94.00,,,,,
T,42.423876124,-108.872077949,2373.1,3.1,62.797,216.65,,,,,
T,42.423107754,-108.872529231,2375.9,2.9,62.890,93.08,,,,,
T,42.422332261,-108.872983446,2378.8,3.1,62.984,93.90,,,,,
T,42.421287373,-108.873599852,2380.2,1.1,63.111,126.67,,,,,
T,42.421024432,-108.873754078,2380.8,2.0,63.142,31.85,,,,,
T,42.418927699,-108.874995690,2380.4,-0.1,63.397,254.34,,,,,
T,42.418402405,-108.875305653,2378.5,-3.0,63.460,63.68,,,,,
T,42.417355757,-108.875920633,2375.5,-2.4,63.587,126.80,,,,,
T,42.416308271,-108.876527986,2373.2,-1.8,63.714,126.64,,,,,
T,42.412672117,-108.878681045,2371.9,-0.3,64.155,441.08,,,,,
T,42.411358673,-108.879456036,2367.0,-3.1,64.314,159.24,,,,,
T,42.410311019,-108.880066071,2361.2,-4.6,64.441,126.75,,,,,
T,42.409534603,-108.880527662,2362.3,1.2,64.535,94.24,,,,,
T,42.407979844,-108.881450594,2363.6,0.7,64.724,188.68,,,,,
T,42.406931268,-108.882061215,2360.2,-2.7,64.851,126.86,,,,,
T,42.406143202,-108.882523058,2356.0,-4.5,64.946,95.44,,,,,
T,42.405356727,-108.882984566,2354.3,-1.7,65.041,95.27,,,,,
T,42.401194861,-108.885447001,2351.3,-0.6,65.546,504.80,,,,,
T,42.399629373,-108.886389546,2347.5,-2.0,65.737,190.42,,,,,
T,42.398594376,-108.887033025,2345.9,-1.2,65.863,126.59,,,,,
T,42.396783382,-108.888148740,2340.8,-2.3,66.084,221.15,,,,,
T,42.395230634,-108.889105283,2337.7,-1.6,66.274,189.61,,,,,
T,42.394457907,-108.889586404,2335.8,-2.0,66.368,94.54,,,,,
T,42.393433554,-108.890223596,2332.8,-2.4,66.494,125.30,,,,,
T,42.392667867,-108.890697844,2331.0,-1.9,66.587,93.59,,,,,
T,42.391402451,-108.891481804,2327.2,-2.5,66.742,154.68,,,,,
T,42.388820993,-108.893072186,2325.1,-0.7,67.057,315.24,,,,,
T,42.388560567,-108.893232029,2323.6,-4.9,67.089,31.78,,,,,
T,42.387778284,-108.893713653,2321.4,-2.3,67.185,95.52,,,,,
T,42.387258858,-108.894034261,2317.8,-5.6,67.248,63.45,,,,,
T,42.386739682,-108.894353947,2315.1,-4.3,67.311,63.39,,,,,
T,42.386218496,-108.894671872,2310.6,-7.1,67.375,63.54,,,,,
T,42.385694208,-108.894992815,2304.9,-8.9,67.439,63.95,,,,,
T,42.385168495,-108.895318955,2300.6,-6.6,67.503,64.28,,,,,
T,42.384642279,-108.895645766,2297.7,-4.5,67.568,64.35,,,,,
T,42.384118242,-108.895966793,2291.9,-9.2,67.631,63.93,,,,,
T,42.383596804,-108.896283796,2286.9,-7.8,67.695,63.53,,,,,
T,42.383079641,-108.896599961,2283.4,-5.5,67.758,63.07,,,,,
T,42.382308505,-108.897074880,2275.8,-8.1,67.852,94.16,,,,,
T,42.381793354,-108.897392889,2274.9,-1.3,67.915,62.93,,,,,
T,42.377746403,-108.900085744,2273.3,-0.3,68.416,501.27,,,,,
T,42.376432708,-108.901499519,2281.0,4.1,68.603,186.69,,,,,
T,42.375837592,-108.902314827,2282.3,1.4,68.697,94.23,,,,,
T,42.375115072,-108.903499274,2284.3,1.6,68.824,126.32,,,,,
T,42.374615762,-108.904432179,2288.1,4.0,68.918,94.76,,,,,
T,42.374117542,-108.905366007,2286.5,-1.7,69.013,94.75,,,,,
T,42.373623345,-108.906293968,2292.2,6.0,69.107,94.10,,,,,
T,42.373293685,-108.906909618,2295.1,4.5,69.170,62.55,,,,,
T,42.372798147,-108.907836992,2298.4,3.5,69.264,94.15,,,,,
T,42.372301603,-108.908774927,2301.0,2.7,69.359,94.92,,,,,
T,42.372135390,-108.909087907,2301.5,1.7,69.391,31.71,,,,,
T,42.370462529,-108.912230451,2303.5,0.6,69.709,318.64,,,,,
T,42.366140652,-108.920326447,2302.0,-0.2,70.531,821.70,,,,,
T,42.365476638,-108.921577362,2301.3,-0.5,70.658,126.72,,,,,
T,42.364635598,-108.923135726,2299.6,-1.1,70.816,158.77,,,,,
T,42.364137545,-108.924080534,2297.8,-1.8,70.912,95.49,,,,,
T,42.363481075,-108.925339747,2293.5,-3.4,71.039,126.80,,,,,
T,42.361984737,-108.928119857,2290.7,-1.0,71.322,282.98,,,,,
T,42.361652898,-108.928747410,2289.5,-2.0,71.385,63.49,,,,,
T,42.360982513,-108.930001175,2286.8,-2.1,71.513,127.33,,,,,
T,42.360486137,-108.930942714,2281.7,-5.3,71.608,95.17,,,,,
T,42.360156560,-108.931565406,2277.1,-7.4,71.671,63.02,,,,,
T,42.359823296,-108.932182817,2275.3,-2.8,71.734,62.91,,,,,
T,42.359320130,-108.933109520,2271.7,-3.8,71.828,94.62,,,,,
T,42.358836075,-108.934060112,2266.9,-5.1,71.923,94.99,,,,,
T,42.358523430,-108.934707446,2263.0,-6.1,71.987,63.64,,,,,
T,42.358214389,-108.935360899,2258.8,-6.5,72.051,63.85,,,,,
T,42.357901828,-108.936014688,2256.2,-4.2,72.115,64.08,,,,,
T,42.357275365,-108.937305836,2253.2,-2.4,72.242,127.11,,,,,
T,42.356659546,-108.938581897,2249.8,-2.7,72.367,125.43,,,,,
T,42.356196949,-108.939545564,2244.7,-5.4,72.462,94.57,,,,,
T,42.355732173,-108.940514764,2241.4,-3.5,72.557,95.09,,,,,
T,42.355264882,-108.941482538,2236.4,-5.2,72.652,95.14,,,,,
T,42.354952320,-108.942130879,2232.5,-6.2,72.716,63.71,,,,,
T,42.354639759,-108.942784080,2229.5,-4.6,72.780,64.04,,,,,
T,42.354169283,-108.943761075,2226.1,-3.5,72.876,95.97,,,,,
T,42.353859488,-108.944407236,2222.1,-6.3,72.939,63.39,,,,,
T,42.353395969,-108.945368892,2219.8,-2.5,73.034,94.49,,,,,
T,42.352930438,-108.946330380,2215.2,-4.9,73.128,94.60,,,,,
T,42.352293832,-108.947596885,2212.2,-2.4,73.254,126.05,,,,,
T,42.351799468,-108.948529456,2208.4,-4.0,73.349,94.44,,,,,
T,42.351454552,-108.949136641,2207.9,-0.8,73.412,63.01,,,,,
T,42.350560203,-108.950623591,2203.5,-2.8,73.570,157.73,,,,,
T,42.349095298,-108.952960130,2202.0,-0.6,73.822,252.08,,,,,
T,42.346890774,-108.956465609,2200.7,-0.3,74.200,378.68,,,,,
T,42.346155597,-108.957639579,2196.5,-3.3,74.327,126.60,,,,,
T,42.345786123,-108.958226815,2195.6,-1.4,74.390,63.45,,,,,
T,42.345599961,-108.958523031,2195.1,-1.5,74.422,31.99,,,,,
T,42.344290707,-108.960606773,2191.9,-1.4,74.647,225.02,,,,,
T,42.344104126,-108.960904917,2190.6,-4.0,74.680,32.14,,,,,
T,42.343170047,-108.962388849,2188.7,-1.2,74.840,160.37,,,,,
T,42.342984220,-108.962686742,2187.8,-2.9,74.872,32.07,,,,,
T,42.340112748,-108.967007948,2187.5,-0.1,75.350,478.06,,,,,
T,42.338783126,-108.968482660,2190.7,1.7,75.541,191.27,,,,,
T,42.338072425,-108.969144160,2194.1,3.5,75.637,95.94,,,,,
T,42.336333264,-108.970536059,2198.6,2.0,75.862,224.68,,,,,
T,42.334825359,-108.971703490,2198.6,-0.0,76.055,193.16,,,,,
T,42.331835534,-108.974039359,2206.7,2.1,76.439,383.87,,,,,
T,42.331588771,-108.974237591,2207.0,0.9,76.471,31.91,,,,,
T,42.329915911,-108.975785226,2206.9,-0.1,76.696,225.39,,,,,
T,42.329006726,-108.976759035,2206.3,-0.5,76.825,129.00,,,,,
T,42.328787120,-108.977013342,2205.1,-3.6,76.857,32.16,,,,,
T,42.327719769,-108.978349669,2200.2,-3.0,77.019,161.83,,,,,
T,42.327507203,-108.978617471,2199.0,-3.7,77.052,32.32,,,,,
T,42.326874537,-108.979415596,2195.8,-3.3,77.148,96.26,,,,,
T,42.326038107,-108.980473476,2189.9,-4.7,77.275,127.42,,,,,
T,42.325411895,-108.981268583,2189.8,-0.1,77.371,95.57,,,,,
T,42.322903695,-108.984466614,2186.0,-1.0,77.754,383.55,,,,,
T,42.322060559,-108.985538743,2185.2,-0.6,77.883,128.77,,,,,
T,42.321849167,-108.985805958,2184.3,-2.9,77.915,32.20,,,,,
T,42.321427138,-108.986340724,2183.5,-1.3,77.980,64.35,,,,,
T,42.318240339,-108.990798220,2182.8,-0.1,78.490,510.22,,,,,
T,42.316570161,-108.993988289,2177.7,-1.6,78.812,321.84,,,,,
T,42.315923832,-108.995289328,2171.8,-4.5,78.941,129.07,,,,,
T,42.315444220,-108.996257102,2169.2,-2.7,79.037,95.94,,,,,
T,42.314806106,-108.997541461,2165.3,-3.1,79.164,127.42,,,,,
T,42.314647185,-108.997861734,2165.3,0.0,79.196,31.76,,,,,
T,42.312888578,-109.001394035,2161.4,-1.1,79.547,350.66,,,,,
T,42.310170159,-109.006874543,2165.3,0.7,80.090,543.45,,,,,
T,42.309849048,-109.007515926,2165.4,0.2,80.154,63.79,,,,,
T,42.309049750,-109.009128939,2166.7,0.8,80.314,159.90,,,,,
T,42.308085915,-109.011063734,2170.0,1.7,80.506,192.12,,,,,
T,42.306306940,-109.014634593,2168.5,-0.4,80.860,354.59,,,,,
T,42.305821376,-109.015611587,2165.4,-3.2,80.957,96.94,,,,,
T,42.305016881,-109.017228792,2162.0,-2.1,81.118,160.52,,,,,
T,42.304538358,-109.018195057,2159.3,-2.8,81.214,95.78,,,,,
T,42.303414512,-109.020445012,2157.7,-0.7,81.437,223.61,,,,,
T,42.300035264,-109.027215829,2153.0,-0.7,82.110,672.76,,,,,
T,42.299552131,-109.028192321,2152.4,-0.7,82.207,96.77,,,,,
T,42.298908318,-109.029488666,2151.6,-0.6,82.335,128.61,,,,,
T,42.298106253,-109.031108636,2147.1,-2.8,82.496,160.57,,,,,
T,42.297298070,-109.032716034,2145.9,-0.7,82.656,160.09,,,,,
T,42.295049373,-109.037225582,2142.2,-0.8,83.104,447.98,,,,,
T,42.292966219,-109.041403541,2146.1,1.0,83.519,415.04,,,,,
T,42.289101239,-109.049160574,2141.9,-0.5,84.290,770.44,,,,,
T,42.284749271,-109.057867359,2141.0,-0.1,85.155,865.66,,,,,
T,42.283617631,-109.060135418,2136.8,-1.9,85.381,225.38,,,,,
T,42.281690128,-109.064005008,2136.4,-0.1,85.765,384.34,,,,,
T,42.279602196,-109.068192188,2137.4,0.2,86.181,416.03,,,,,
T,42.278957209,-109.069475289,2139.3,1.5,86.309,127.81,,,,,
T,42.276708093,-109.073912166,2134.2,-1.2,86.752,443.13,,,,,
T,42.275977526,-109.075441863,2132.1,-1.4,86.902,150.03,,,,,
T,42.275793878,-109.075823743,2131.4,-2.1,86.940,37.53,,,,,
T,42.274049018,-109.079332072,2132.4,0.3,87.288,348.32,,,,,
T,42.271801913,-109.083845979,2139.9,1.7,87.736,448.29,,,,,
T,42.271318780,-109.084807551,2141.7,1.8,87.832,95.77,,,,,
T,42.270673374,-109.086096855,2143.9,1.7,87.960,128.27,,,,,
T,42.270192923,-109.087070329,2144.4,0.5,88.057,96.43,,,,,
T,42.268018909,-109.092143644,2142.0,-0.5,88.540,483.22,,,,,
T,42.267526640,-109.093564544,2137.2,-3.7,88.669,129.35,,,,,
T,42.267408287,-109.093922032,2135.3,-5.7,88.701,32.29,,,,,
T,42.267055074,-109.094991647,2134.0,-1.3,88.798,96.58,,,,,
T,42.266587447,-109.096412379,2132.9,-0.9,88.926,128.21,,,,,
T,42.266232474,-109.097473109,2130.6,-2.3,89.022,95.99,,,,,
T,42.265639873,-109.099242026,2128.1,-1.6,89.182,160.10,,,,,
T,42.265168726,-109.100661669,2124.7,-2.6,89.311,128.29,,,,,
T,42.261749581,-109.110915922,2130.6,0.6,90.238,927.39,,,,,
T,42.261399133,-109.111974724,2133.1,2.6,90.334,95.64,,,,,
T,42.260810640,-109.113747245,2135.6,1.6,90.494,160.20,,,,,
T,42.259741360,-109.116963381,2133.9,-0.6,90.785,290.74,,,,,
T,42.259147251,-109.118744200,2130.6,-2.1,90.946,161.08,,,,,
T,42.258788003,-109.119806606,2128.8,-1.9,91.042,96.32,,,,,
T,42.258312497,-109.121224824,2126.8,-1.6,91.170,128.39,,,,,
T,42.257841267,-109.122645306,2123.6,-2.5,91.299,128.37,,,,,
T,42.257248079,-109.124415480,2121.6,-1.3,91.459,160.24,,,,,
T,42.256313497,-109.127213946,2127.5,2.4,91.712,253.18,,,,,
T,42.255948214,-109.128256487,2130.4,3.0,91.807,95.12,,,,,
T,42.255418058,-109.129639668,2132.8,1.9,91.936,128.43,,,,,
T,42.254088689,-109.132669559,2130.7,-0.7,92.226,290.37,,,,,
T,42.252378864,-109.136268496,2127.4,-0.9,92.579,352.53,,,,,
T,42.249581991,-109.142153682,2122.8,-0.8,93.155,576.54,,,,,
T,42.248029159,-109.145438969,2117.4,-1.7,93.477,321.34,,,,,
T,42.246944457,-109.147734437,2116.5,-0.4,93.701,224.51,,,,,
T,42.244155798,-109.153612917,2115.7,-0.1,94.277,575.61,,,,,
T,42.243374270,-109.155252417,2113.8,-1.2,94.437,160.77,,,,,
T,42.243218366,-109.155581910,2113.2,-2.1,94.470,32.24,,,,,
T,42.242129557,-109.157880899,2110.1,-1.3,94.695,225.01,,,,,
T,42.238858854,-109.164756658,2105.4,-0.7,95.368,673.84,,,,,
T,42.237461759,-109.167708512,2102.5,-1.0,95.657,288.87,,,,,
T,42.235142402,-109.172603292,2108.6,1.3,96.137,479.18,,,,,
T,42.234371602,-109.174231309,2109.7,0.6,96.296,159.34,,,,,
T,42.234218549,-109.174553426,2109.7,0.1,96.327,31.56,,,,,
T,42.233605748,-109.175840467,2111.6,1.5,96.454,126.18,,,,,
T,42.233145833,-109.176816959,2117.3,6.0,96.549,95.43,,,,,
T,42.232369417,-109.178461153,2122.3,3.1,96.710,160.81,,,,,
T,42.231587218,-109.180111801,2120.5,-1.1,96.871,161.60,,,,,
T,42.230959833,-109.181432957,2118.8,-1.3,97.001,129.43,,,,,
T,42.230647607,-109.182092193,2117.8,-1.4,97.065,64.53,,,,,
T,42.229561480,-109.184386320,2115.3,-1.1,97.290,224.55,,,,,
T,42.228937363,-109.185693813,2112.3,-2.3,97.418,128.28,,,,,
T,42.228003032,-109.187660711,2108.6,-1.9,97.611,192.71,,,,,
T,42.227691477,-109.188319193,2106.8,-2.9,97.675,64.44,,,,,
T,42.226604596,-109.190614997,2103.1,-1.6,97.900,224.72,,,,,
T,42.226450536,-109.190940885,2102.8,-0.9,97.932,31.89,,,,,
T,42.224742472,-109.194539068,2099.6,-0.9,98.284,352.48,,,,,
T,42.222723020,-109.198790872,2094.1,-1.3,98.701,416.58,,,,,
T,42.222410124,-109.199448517,2092.9,-1.9,98.766,64.47,,,,,
T,42.221785169,-109.200762548,2090.5,-1.9,98.894,128.80,,,,,
T,42.221318297,-109.201742308,2088.8,-1.7,98.990,96.09,,,,,
T,42.217588937,-109.209586512,2087.4,-0.2,99.759,768.81,,,,,
T,42.214178676,-109.216768965,2092.2,0.7,100.463,703.71,,,,,
T,42.211375851,-109.222673262,2086.0,-1.1,101.041,578.47,,,,,
