type,latitude,longitude,altitude (m),slope (%),distance (km),distance_interval (m),color,width,opacity,name,desc
T,43.231982700,-108.133567069,1455.7,1.1,495.611,218.70,,,,,
T,43.231784636,-108.134272406,1457.9,3.6,495.673,61.38,,,,,
T,43.231368475,-108.135695234,1462.9,4.0,495.797,124.49,,,,,
T,43.231055159,-108.136784881,1464.3,1.5,495.892,95.12,,,,,
T,43.229903402,-108.140794700,1464.0,-0.1,496.242,349.97,,,,,
T,43.229488498,-108.142236303,1465.5,1.2,496.368,125.86,,,,,
T,43.229081137,-108.143672878,1470.3,3.9,496.493,125.17,,,,,
T,43.228763547,-108.144744923,1474.4,4.3,496.587,93.97,,,,,
T,43.228239426,-108.146559438,1476.8,1.5,496.746,158.49,,,,,
T,43.225822924,-108.154921224,1474.0,-0.4,497.476,730.44,,,,,
T,43.225300899,-108.156741355,1473.3,-0.5,497.635,158.84,,,,,
T,43.224980962,-108.157820357,1469.4,-4.2,497.730,94.59,,,,,
T,43.224039925,-108.161067674,1467.2,-0.8,498.013,283.78,,,,,
T,43.222910548,-108.165036002,1470.2,0.8,498.359,345.96,,,,,
T,43.222501595,-108.166481964,1473.5,2.6,498.485,125.96,,,,,
T,43.221349670,-108.170492873,1469.2,-1.2,498.835,350.10,,,,,
T,43.220934095,-108.171950989,1464.4,-3.8,498.963,127.15,,,,,
T,43.220621115,-108.173035523,1459.4,-5.2,499.057,94.73,,,,,
T,43.220308134,-108.174112933,1456.7,-3.0,499.152,94.19,,,,,
T,43.219998172,-108.175196797,1452.3,-4.6,499.246,94.56,,,,,
T,43.219358968,-108.177347425,1452.0,-0.1,499.435,188.62,,,,,
T,43.218882708,-108.179177362,1448.8,-2.1,499.592,157.82,,,,,
T,43.218745077,-108.180329120,1447.5,-1.3,499.687,94.82,,,,,
T,43.218882876,-108.182645040,1441.1,-3.4,499.876,188.79,,,,,
T,43.219722072,-108.191504041,1441.4,0.0,500.602,725.81,,,,,
T,43.220243929,-108.196888743,1458.6,3.9,501.043,441.33,,,,,
T,43.220348619,-108.198034214,1459.7,1.2,501.137,93.79,,,,,
T,43.220486669,-108.199571203,1463.3,2.9,501.263,125.82,,,,,
T,43.220588761,-108.200727738,1464.0,0.7,501.358,94.65,,,,,
T,43.220730331,-108.202278055,1465.1,0.9,501.484,126.94,,,,,
T,43.220859915,-108.206575876,1460.8,-1.2,501.834,349.49,,,,,
T,43.220578367,-108.208487202,1458.4,-1.5,501.992,158.41,,,,,
T,43.219756940,-108.210946787,1460.1,0.8,502.212,219.69,,,,,
T,43.218503846,-108.213054081,1462.3,1.0,502.433,220.67,,,,,
T,43.214531411,-108.218088923,1458.0,-0.7,503.034,601.77,,,,,
T,43.212087331,-108.220764762,1462.2,1.2,503.382,347.86,,,,,
T,43.210222861,-108.222544910,1464.0,0.7,503.635,252.65,,,,,
T,43.208815036,-108.223869419,1465.0,0.5,503.825,189.86,,,,,
T,43.205766035,-108.226739299,1472.3,1.8,504.236,411.26,,,,,
T,43.204358881,-108.228067327,1474.8,1.3,504.426,189.97,,,,,
T,43.204125110,-108.228289951,1475.2,1.3,504.458,31.65,,,,,
T,43.203187343,-108.229174493,1476.8,1.2,504.584,126.58,,,,,
T,43.202483263,-108.229838926,1476.8,0.0,504.679,95.05,,,,,
T,43.197151534,-108.234843342,1478.6,0.3,505.398,718.54,,,,,
T,43.196205217,-108.235719921,1479.6,0.7,505.525,127.00,,,,,
T,43.195225960,-108.236652072,1480.6,0.8,505.657,132.58,,,,,
T,43.192670820,-108.239121297,1482.4,0.5,506.005,347.66,,,,,
T,43.191727521,-108.240015646,1483.9,1.1,506.133,127.54,,,,,
T,43.188166469,-108.243376538,1488.1,0.9,506.613,480.79,,,,,
T,43.185563134,-108.245848697,1492.1,1.1,506.966,352.19,,,,,
T,43.185089054,-108.246299392,1493.5,2.2,507.030,64.16,,,,,
T,43.183894213,-108.247409575,1492.9,-0.4,507.190,160.52,,,,,
T,43.178668180,-108.252332853,1497.9,0.7,507.896,705.20,,,,,
T,43.178193681,-108.252777597,1498.7,1.2,507.959,63.92,,,,,
T,43.176777894,-108.254124820,1500.2,0.8,508.151,191.67,,,,,
T,43.175591352,-108.255241960,1503.2,1.9,508.311,160.08,,,,,
T,43.174644029,-108.256133543,1507.0,2.9,508.439,127.80,,,,,
T,43.174406821,-108.256356670,1507.3,0.9,508.471,31.99,,,,,
T,43.173462013,-108.257254036,1508.7,1.1,508.599,127.83,,,,,
T,43.172277482,-108.258371009,1511.8,1.9,508.759,159.90,,,,,
T,43.172040777,-108.258595392,1512.3,1.7,508.791,32.01,,,,,
T,43.170142528,-108.260379564,1517.3,1.9,509.047,255.97,,,,,
T,43.169432329,-108.261049781,1519.3,2.1,509.143,95.89,,,,,
T,43.168959087,-108.261498716,1520.5,1.9,509.207,64.01,,,,,
T,43.168010339,-108.262392059,1522.1,1.2,509.335,128.01,,,,,
T,43.166826982,-108.263511378,1525.0,1.8,509.495,159.90,,,,,
T,43.165882844,-108.264403548,1531.6,5.2,509.622,127.54,,,,,
T,43.165174825,-108.265073514,1533.7,2.2,509.718,95.68,,,,,
T,43.164938372,-108.265296388,1535.0,4.0,509.750,31.91,,,,,
T,43.164463118,-108.265738701,1537.3,3.6,509.814,63.89,,,,,
T,43.164225575,-108.265960487,1538.5,3.6,509.846,31.96,,,,,
T,43.163516466,-108.266632380,1542.1,3.8,509.941,95.87,,,,,
T,43.162566712,-108.267525136,1547.4,4.1,510.069,128.08,,,,,
T,43.161617378,-108.268426107,1549.2,1.4,510.198,128.42,,,,,
T,43.156382544,-108.273361623,1554.2,0.7,510.905,706.65,,,,,
T,43.153785244,-108.275843170,1554.6,0.1,511.257,352.14,,,,,
T,43.153554406,-108.276079288,1554.8,0.5,511.289,32.04,,,,,
T,43.150477242,-108.279652158,1554.9,0.0,511.737,448.69,,,,,
T,43.149638129,-108.280745996,1555.4,0.4,511.866,128.87,,,,,
T,43.148586536,-108.282107133,1552.6,-1.8,512.027,160.96,,,,,
T,43.147958312,-108.282921435,1550.5,-2.1,512.123,96.22,,,,,
T,43.147541313,-108.283465840,1549.7,-1.4,512.188,64.09,,,,,
T,43.146913508,-108.284278717,1547.5,-2.3,512.284,96.11,,,,,
T,43.145865770,-108.285634657,1543.9,-2.2,512.444,160.36,,,,,
T,43.145029089,-108.286723802,1540.2,-2.9,512.572,128.41,,,,,
T,43.144400781,-108.287537182,1539.2,-1.0,512.669,96.18,,,,,
T,43.140671505,-108.292451911,1535.6,-0.6,513.244,575.77,,,,,
T,43.140461873,-108.292722898,1535.1,-1.5,513.276,32.07,,,,,
T,43.139621755,-108.293805839,1532.4,-2.1,513.405,128.35,,,,,
T,43.138777446,-108.294890458,1529.0,-2.6,513.534,128.78,,,,,
T,43.137949565,-108.295992259,1529.5,0.4,513.662,128.43,,,,,
T,43.135956265,-108.298840430,1520.0,-3.0,513.983,320.52,,,,,
T,43.133976124,-108.301694887,1516.2,-1.2,514.302,319.89,,,,,
T,43.133577984,-108.302263347,1514.7,-2.2,514.366,64.00,,,,,
T,43.128448008,-108.309716787,1523.0,1.0,515.199,832.23,,,,,
T,43.126769112,-108.312437804,1514.4,-3.0,515.488,289.51,,,,,
T,43.125846265,-108.313957024,1510.3,-2.6,515.649,160.61,,,,,
T,43.124387981,-108.316358021,1515.5,2.1,515.903,253.81,,,,,
T,43.123844583,-108.317262931,1517.6,2.3,515.998,95.22,,,,,
T,43.123297915,-108.318172535,1523.8,6.5,516.094,95.75,,,,,
T,43.122929530,-108.318778546,1526.8,4.6,516.158,64.09,,,,,
T,43.120518141,-108.322725836,1524.4,-0.6,516.576,418.28,,,,,
T,43.119779192,-108.323945236,1518.5,-4.6,516.705,128.79,,,,,
T,43.119036974,-108.325155834,1515.8,-2.1,516.833,128.47,,,,,
T,43.118670015,-108.325760923,1513.8,-3.0,516.897,63.93,,,,,
T,43.118487038,-108.326064181,1513.7,-0.6,516.929,31.97,,,,,
T,43.113704156,-108.333923305,1513.6,-0.0,517.761,831.55,,,,,
T,43.107606405,-108.343888130,1517.6,0.4,518.817,1056.77,,,,,
T,43.104050132,-108.349584136,1513.6,-0.7,519.427,609.16,,,,,
T,43.100616569,-108.354361821,1512.2,-0.3,519.971,544.77,,,,,
T,43.099799668,-108.355471836,1510.5,-1.3,520.099,128.07,,,,,
T,43.094947301,-108.362206779,1513.8,0.4,520.868,768.92,,,,,
T,43.094344223,-108.363053436,1514.7,0.9,520.964,96.13,,,,,
T,43.092145901,-108.366175694,1516.3,0.4,521.317,352.51,,,,,
T,43.089543656,-108.369853171,1518.3,0.5,521.733,416.21,,,,,
T,43.086459786,-108.374219974,1522.2,0.8,522.227,493.76,,,,,
T,43.083409024,-108.378455518,1520.2,-0.4,522.710,483.55,,,,,
T,43.082591705,-108.379298905,1520.5,0.3,522.824,113.85,,,,,
T,43.080748608,-108.380512521,1517.7,-1.2,523.052,227.36,,,,,
T,43.078736868,-108.381033791,1516.6,-0.5,523.279,227.49,,,,,
T,43.077711007,-108.381043850,1515.8,-0.7,523.393,113.97,,,,,
T,43.072059508,-108.380945278,1515.5,-0.1,524.021,627.90,,,,,
T,43.066659551,-108.380917869,1515.5,0.0,524.621,599.91,,,,,
T,43.062033076,-108.380836649,1513.4,-0.4,525.135,514.02,,,,,
T,43.057927033,-108.380879816,1511.1,-0.5,525.591,456.17,,,,,
T,43.052677782,-108.380814521,1510.5,-0.1,526.174,583.18,,,,,
T,43.050565375,-108.380803876,1509.9,-0.2,526.409,234.68,,,,,
T,43.048089361,-108.380779065,1509.6,-0.1,526.684,275.08,,,,,
T,43.045872012,-108.380763978,1509.2,-0.2,526.930,246.34,,,,,
T,43.042736007,-108.380690804,1509.7,0.1,527.279,348.44,,,,,
T,43.041460365,-108.380683009,1509.7,-0.0,527.421,141.72,,,,,
T,43.041459024,-108.380686529,1509.7,0.9,527.421,0.32,,,,,
T,43.041468412,-108.380692564,1509.7,0.6,527.422,1.15,,,,,
T,43.041359112,-108.380690552,1509.6,-0.3,527.434,12.14,,,,,
T,43.040477922,-108.380683511,1509.3,-0.3,527.532,97.90,,,,,
T,43.038570788,-108.380722990,1509.5,0.1,527.744,211.89,,,,,
T,43.035541317,-108.380668340,1511.6,0.6,528.081,336.58,,,,,
T,43.032300873,-108.380630370,1511.6,-0.0,528.441,360.01,,,,,
T,43.032011697,-108.380626850,1511.4,-0.6,528.473,32.13,,,,,
T,43.031861745,-108.380426187,1511.2,-1.2,528.496,23.34,,,,,
T,43.031944055,-108.380338764,1511.1,-0.2,528.508,11.59,,,,,
T,43.032031059,-108.380329208,1511.2,0.5,528.517,9.70,,,,,
T,43.032048997,-108.380217729,1511.1,-1.1,528.527,9.30,,,,,
T,43.032046733,-108.380215885,1511.1,-1.0,528.527,0.29,,,,,
T,43.032051260,-108.380197361,1511.0,-1.1,528.528,1.59,,,,,
T,43.032049835,-108.380165510,1511.0,-1.3,528.531,2.60,,,,,
T,43.032029718,-108.380164253,1511.0,-0.4,528.533,2.24,,,,,
T,43.032032484,-108.380168779,1511.0,1.2,528.534,0.48,,,,,
T,43.032041369,-108.380144890,1511.0,-1.0,528.536,2.18,,,,,
T,43.032051092,-108.380202474,1511.1,1.3,528.541,4.82,,,,,
T,43.032068275,-108.380193757,1511.1,-0.0,528.543,2.04,,,,,
T,43.032076321,-108.380232649,1511.1,1.4,528.546,3.29,,,,,
T,43.032089062,-108.380210772,1511.1,-0.7,528.548,2.28,,,,,
T,43.032066179,-108.380214795,1511.1,-0.3,528.551,2.56,,,,,
T,43.032050086,-108.380226949,1511.1,0.2,528.553,2.04,,,,,
T,43.032049919,-108.380226782,1511.1,0.0,528.553,0.02,,,,,
T,43.032053690,-108.380238181,1511.1,1.4,528.554,1.02,,,,,
T,43.032058468,-108.380309511,1511.2,1.3,528.560,5.84,,,,,
T,43.032113034,-108.380318061,1511.2,0.7,528.566,6.10,,,,,
T,43.032125104,-108.380337255,1511.2,1.4,528.568,2.06,,,,,
T,43.031935673,-108.380267434,1511.1,-0.8,528.590,21.80,,,,,
T,43.031903487,-108.380112788,1510.9,-1.1,528.603,13.10,,,,,
T,43.031896949,-108.379574753,1510.5,-1.0,528.647,43.86,,,,,
T,43.032072382,-108.379463106,1510.5,0.2,528.668,21.51,,,,,
T,43.032320067,-108.379549188,1510.7,0.8,528.697,28.40,,,,,
T,43.032328449,-108.380358713,1511.4,1.0,528.763,65.98,,,,,
T,43.032330964,-108.380467677,1511.5,1.1,528.772,8.88,,,,,
T,43.032123512,-108.380653672,1511.5,-0.1,528.799,27.58,,,,,
T,43.030691547,-108.380665826,1510.9,-0.4,528.958,159.08,,,,,
T,43.028345704,-108.380688876,1510.4,-0.2,529.219,260.61,,,,,
T,43.026060546,-108.380712513,1509.8,-0.2,529.473,253.87,,,,,
T,43.025076594,-108.380708825,1509.6,-0.3,529.582,109.31,,,,,
T,43.024950950,-108.380713686,1509.5,-0.6,529.596,13.96,,,,,
T,43.024955308,-108.380722068,1509.5,1.0,529.597,0.84,,,,,
T,43.024884062,-108.380718548,1509.4,-0.6,529.605,7.92,,,,,
T,43.024141593,-108.380709915,1509.1,-0.4,529.687,82.49,,,,,
T,43.022293216,-108.380691307,1507.8,-0.7,529.893,205.35,,,,,
T,43.020981532,-108.380689211,1506.8,-0.6,530.038,145.72,,,,,
T,43.020456657,-108.380683260,1506.3,-0.8,530.097,58.31,,,,,
T,43.018159932,-108.380672531,1504.9,-0.6,530.352,255.15,,,,,
T,43.015962364,-108.380423253,1503.6,-0.5,530.597,244.98,,,,,
T,43.014776744,-108.379623201,1503.1,-0.3,530.744,146.98,,,,,
T,43.013298511,-108.377956543,1502.2,-0.4,530.957,213.14,,,,,
T,43.012038879,-108.377175434,1501.4,-0.5,531.111,153.74,,,,,
T,43.010475906,-108.376970245,1500.4,-0.6,531.285,174.44,,,,,
T,43.007908445,-108.377287164,1500.4,-0.0,531.571,286.39,,,,,
T,43.005946912,-108.378416039,1500.6,0.1,531.808,236.55,,,,,
T,43.002261557,-108.380598687,1500.7,0.0,532.254,446.42,,,,,
T,43.001650684,-108.380932286,1500.6,-0.1,532.328,73.11,,,,,
T,43.000962948,-108.381336713,1500.4,-0.3,532.411,83.22,,,,,
T,42.999414895,-108.382265763,1500.1,-0.1,532.599,187.92,,,,,
T,42.995196031,-108.384763151,1500.6,0.1,533.110,511.02,,,,,
T,42.992590349,-108.386304919,1499.3,-0.4,533.425,315.60,,,,,
T,42.990663601,-108.387496490,1499.4,0.0,533.660,235.07,,,,,
T,42.987017725,-108.389657931,1502.1,0.6,534.102,441.73,,,,,
T,42.986415736,-108.390025646,1516.7,19.9,534.175,73.29,,,,,
T,42.985806288,-108.390375674,1519.9,4.5,534.249,73.48,,,,,
T,42.984792665,-108.390973220,1522.8,2.3,534.372,122.70,,,,,
T,42.983777951,-108.391575543,1524.8,1.6,534.495,122.97,,,,,
T,42.982356800,-108.392420774,1526.0,0.7,534.667,172.27,,,,,
T,42.982153287,-108.392541977,1526.2,0.7,534.691,24.68,,,,,
T,42.981356671,-108.393064505,1526.7,0.5,534.790,98.23,,,,,
T,42.980964230,-108.393342616,1527.2,1.1,534.839,49.15,,,,,
T,42.979259351,-108.394732252,1529.3,1.0,535.060,220.73,,,,,
T,42.979074782,-108.394899555,1529.6,1.2,535.084,24.63,,,,,
T,42.977143508,-108.396914815,1534.6,1.8,535.355,270.28,,,,,
T,42.974802945,-108.400135394,1535.7,0.3,535.724,369.63,,,,,
T,42.974115042,-108.401320009,1531.4,-3.5,535.847,123.20,,,,,
T,42.971933903,-108.405511882,1524.8,-1.6,536.266,419.10,,,,,
T,42.970433962,-108.408393832,1527.8,1.0,536.555,288.17,,,,,
T,42.970272526,-108.408711674,1527.8,-0.0,536.586,31.53,,,,,
T,42.966540735,-108.416053550,1526.2,-0.2,537.315,728.45,,,,,
T,42.965406077,-108.418283556,1531.2,2.2,537.536,221.34,,,,,
T,42.964059692,-108.420776501,1530.5,-0.3,537.788,252.47,,,,,
T,42.961915517,-108.423861712,1533.8,0.9,538.135,346.56,,,,,
T,42.960369894,-108.425587127,1533.3,-0.2,538.357,222.04,,,,,
T,42.958975900,-108.426962597,1529.6,-1.9,538.548,191.25,,,,,
T,42.958278023,-108.427645136,1525.4,-4.4,538.644,95.46,,,,,
T,42.957582073,-108.428326249,1523.6,-1.9,538.739,95.22,,,,,
T,42.956887381,-108.429005016,1520.8,-2.9,538.834,94.99,,,,,
T,42.951364461,-108.434422240,1521.1,0.0,539.590,756.21,,,,,
T,42.949993601,-108.435790082,1524.7,1.9,539.779,188.82,,,,,
T,42.949099504,-108.436731622,1528.0,2.7,539.905,125.58,,,,,
T,42.948240777,-108.437738540,1533.9,4.7,540.030,125.91,,,,,
T,42.947223969,-108.439098084,1539.8,3.7,540.189,158.34,,,,,
T,42.946648970,-108.439964103,1539.4,-0.4,540.284,95.27,,,,,
T,42.944620382,-108.443721458,1534.9,-1.2,540.665,380.55,,,,,
T,42.943748077,-108.445715094,1544.1,4.9,540.854,189.38,,,,,
T,42.943174671,-108.447039854,1540.1,-3.2,540.979,125.49,,,,,
T,42.942747613,-108.448029338,1547.7,8.1,541.073,93.66,,,,,
T,42.942314772,-108.449018905,1551.6,4.2,541.167,94.00,,,,,
T,42.941739187,-108.450352214,1555.7,3.3,541.293,126.22,,,,,
T,42.941304250,-108.451354187,1557.3,1.6,541.388,94.99,,,,,
T,42.941158991,-108.451687870,1557.7,1.4,541.420,31.66,,,,,
T,42.940428844,-108.453351427,1559.1,0.9,541.578,158.16,,,,,
T,42.939412454,-108.455689475,1563.5,2.0,541.800,221.73,,,,,
T,42.938681468,-108.457352025,1565.5,1.3,541.958,158.14,,,,,
T,42.938392376,-108.458018974,1564.8,-1.2,542.021,63.21,,,,,
T,42.937089158,-108.461015252,1562.3,-0.9,542.305,284.21,,,,,
T,42.936074445,-108.463350367,1567.8,2.5,542.527,221.44,,,,,
T,42.935357541,-108.465021551,1569.7,1.2,542.685,157.96,,,,,
T,42.934779692,-108.466351256,1573.8,3.3,542.811,126.10,,,,,
T,42.934344923,-108.467347613,1574.7,0.9,542.906,94.59,,,,,
T,42.931582751,-108.473673938,1576.9,0.4,543.506,600.70,,,,,
T,42.929996979,-108.477339344,1581.8,1.4,543.853,347.22,,,,,
T,42.929702522,-108.477998665,1582.9,1.8,543.916,62.98,,,,,
T,42.928393185,-108.480988741,1585.8,1.0,544.201,284.15,,,,,
T,42.927381741,-108.483320754,1587.6,0.8,544.422,221.06,,,,,
T,42.926654024,-108.484985232,1589.5,1.2,544.580,158.11,,,,,
T,42.925780378,-108.486980125,1591.8,1.2,544.769,189.59,,,,,
T,42.923025833,-108.493326986,1592.9,0.2,545.371,601.77,,,,,
T,42.922481680,-108.494694913,1589.1,-3.0,545.498,126.99,,,,,
T,42.922031153,-108.496121429,1586.0,-2.4,545.625,126.76,,,,,
T,42.921762178,-108.497228175,1583.9,-2.2,545.720,95.17,,,,,
T,42.921544081,-108.498353949,1580.8,-3.2,545.815,95.05,,,,,
T,42.921351967,-108.499873169,1572.9,-6.3,545.941,125.86,,,,,
T,42.921274854,-108.501028614,1565.6,-7.7,546.036,94.72,,,,,
T,42.921249457,-108.501800671,1564.2,-2.2,546.099,63.10,,,,,
T,42.921229424,-108.502955781,1558.7,-5.8,546.193,94.34,,,,,
T,42.921222886,-108.503340762,1556.7,-6.3,546.225,31.44,,,,,
T,42.921187095,-108.505263906,1554.6,-1.4,546.382,157.07,,,,,
T,42.921077711,-108.511819476,1561.1,1.2,546.917,535.37,,,,,
T,42.920913510,-108.518007668,1561.5,0.1,547.423,505.57,,,,,
T,42.920472957,-108.521040324,1557.9,-1.4,547.675,252.39,,,,,
T,42.919507530,-108.524260819,1567.4,3.4,547.959,283.97,,,,,
T,42.918254938,-108.526843535,1563.2,-1.7,548.212,252.65,,,,,
T,42.916150158,-108.529993873,1564.7,0.4,548.559,347.62,,,,,
T,42.915567029,-108.530840529,1567.3,2.8,548.654,94.74,,,,,
T,42.914203126,-108.532823855,1568.8,0.7,548.876,221.77,,,,,
T,42.912045540,-108.536421368,1574.3,1.4,549.255,379.14,,,,,
T,42.911781007,-108.537110528,1572.9,-2.3,549.318,63.49,,,,,
T,42.911374150,-108.538558753,1567.1,-4.6,549.445,126.60,,,,,
T,42.911100565,-108.540458512,1561.6,-3.4,549.603,158.08,,,,,
T,42.911129985,-108.543557804,1552.9,-3.4,549.856,253.10,,,,,
T,42.911354955,-108.547424292,1547.5,-1.7,550.173,316.72,,,,,
T,42.911398206,-108.548199870,1546.6,-1.6,550.236,63.51,,,,,
T,42.911463333,-108.549361350,1543.8,-2.9,550.331,95.12,,,,,
T,42.911502058,-108.550135335,1544.1,0.4,550.395,63.35,,,,,
T,42.911607334,-108.552065268,1542.0,-1.3,550.553,158.03,,,,,
T,42.911628289,-108.552451087,1541.9,-0.3,550.584,31.59,,,,,
T,42.911876310,-108.559384178,1543.2,0.2,551.151,566.81,,,,,
T,42.911792658,-108.560537444,1543.3,0.1,551.246,94.63,,,,,
T,42.911653267,-108.561682748,1543.7,0.4,551.341,94.80,,,,,
T,42.910617180,-108.568889759,1543.2,-0.1,551.940,599.66,,,,,
T,42.909999266,-108.573453119,1546.7,0.9,552.319,378.91,,,,,
T,42.909337599,-108.579361690,1546.6,-0.0,552.807,488.06,,,,,
T,42.908955635,-108.581827646,1546.7,0.1,553.013,205.79,,,,,
T,42.908253986,-108.583069677,1547.3,0.4,553.141,127.92,,,,,
T,42.908150386,-108.583174534,1547.3,0.5,553.155,14.35,,,,,
T,42.908053240,-108.583258772,1547.4,0.5,553.168,12.80,,,,,
T,42.906823363,-108.583760597,1548.9,1.0,553.311,142.64,,,,,
T,42.904609032,-108.583728578,1550.2,0.5,553.557,246.01,,,,,
T,42.903668247,-108.583719609,1549.9,-0.3,553.661,104.52,,,,,
T,42.902945057,-108.584185559,1549.6,-0.3,553.750,88.90,,,,,
T,42.902868530,-108.584304331,1549.6,0.4,553.763,12.90,,,,,
T,42.901299521,-108.587075053,1549.4,-0.1,554.049,285.63,,,,,
T,42.899668906,-108.590018861,1550.3,0.3,554.350,301.03,,,,,
T,42.898838427,-108.591664899,1550.6,0.2,554.513,163.05,,,,,
T,42.897938211,-108.593590139,1553.6,1.7,554.699,186.35,,,,,
T,42.897697231,-108.594119959,1555.5,3.6,554.750,50.88,,,,,
T,42.897084095,-108.595461817,1558.5,2.4,554.879,129.04,,,,,
T,42.896713028,-108.596276455,1565.3,8.6,554.957,78.27,,,,,
T,42.896204246,-108.597375574,1567.8,2.4,555.063,106.08,,,,,
T,42.895789845,-108.598188367,1567.8,0.1,555.144,80.79,,,,,
T,42.894989122,-108.599473145,1569.9,1.5,555.282,137.57,,,,,
T,42.893998716,-108.600707715,1572.1,1.5,555.431,149.25,,,,,
T,42.892278666,-108.602762790,1575.3,1.3,555.685,254.34,,,,,
T,42.890999252,-108.604288716,1579.0,1.9,555.874,189.04,,,,,
T,42.890355354,-108.605045015,1582.6,3.8,555.969,94.52,,,,,
T,42.889913879,-108.605531584,1584.5,3.2,556.032,63.13,,,,,
T,42.888508234,-108.606854500,1586.4,1.0,556.222,189.90,,,,,
T,42.888267338,-108.607059522,1587.7,4.0,556.254,31.57,,,,,
T,42.886759099,-108.608150342,1591.0,1.8,556.443,189.77,,,,,
T,42.885702392,-108.608735818,1593.7,2.1,556.570,126.76,,,,,
T,42.883545477,-108.609744161,1595.1,0.6,556.823,253.38,,,,,
T,42.882467899,-108.610239029,1598.1,2.4,556.950,126.35,,,,,
T,42.881658878,-108.610605737,1602.7,4.9,557.045,94.74,,,,,
T,42.880046032,-108.611356420,1603.7,0.5,557.234,189.38,,,,,
T,42.879776219,-108.611479970,1604.2,1.5,557.266,31.63,,,,,
T,42.878161529,-108.612232916,1606.9,1.4,557.455,189.63,,,,,
T,42.877622321,-108.612485547,1607.6,1.1,557.519,63.36,,,,,
T,42.875737650,-108.613364389,1610.5,1.3,557.740,221.34,,,,,
T,42.875199364,-108.613612829,1610.9,0.7,557.803,63.15,,,,,
T,42.873848286,-108.614221439,1615.8,3.1,557.961,158.11,,,,,
T,42.873310586,-108.614472477,1616.4,1.0,558.024,63.16,,,,,
T,42.871296583,-108.615872255,1617.7,0.5,558.276,251.28,,,,,
T,42.870145664,-108.617581660,1617.9,0.1,558.465,189.36,,,,,
T,42.869441584,-108.619712759,1626.4,4.4,558.656,190.90,,,,,
T,42.869264223,-108.621260561,1621.9,-3.5,558.784,128.00,,,,,
T,42.869213261,-108.622039324,1607.2,-23.0,558.848,63.89,,,,,
T,42.869139248,-108.623210359,1595.9,-11.7,558.944,96.04,,,,,
T,42.869089209,-108.623991637,1584.6,-17.7,559.008,64.08,,,,,
T,42.868983429,-108.625553437,1578.3,-4.9,559.136,128.16,,,,,
T,42.868928444,-108.626329517,1577.4,-1.4,559.200,63.71,,,,,
T,42.868881086,-108.627105933,1578.6,1.8,559.263,63.66,,,,,
T,42.868814031,-108.628261797,1574.1,-4.7,559.358,94.74,,,,,
T,42.868771367,-108.629415650,1573.1,-1.1,559.453,94.41,,,,,
T,42.868749825,-108.631344326,1570.2,-1.8,559.610,157.62,,,,,
T,42.868745383,-108.633150626,1569.8,-0.3,559.758,147.60,,,,,
T,42.868743455,-108.634278243,1569.8,0.0,559.850,92.14,,,,,
T,42.868799195,-108.635159517,1569.9,0.1,559.922,72.28,,,,,
T,42.868825514,-108.635475431,1569.8,-0.1,559.948,25.98,,,,,
T,42.868812271,-108.635567296,1569.9,0.1,559.956,7.65,,,,,
T,42.868837249,-108.635502588,1569.8,-0.3,559.962,5.97,,,,,
T,42.868818473,-108.635620689,1569.9,0.1,559.972,9.87,,,,,
T,42.868732726,-108.636639425,1570.0,0.2,560.055,83.79,,,,,
T,42.868718980,-108.638826683,1570.1,0.1,560.234,178.74,,,,,
T,42.868698360,-108.640908664,1569.9,-0.1,560.404,170.14,,,,,
T,42.868668856,-108.644119268,1571.3,0.6,560.667,262.37,,,,,
T,42.868601046,-108.649966735,1574.3,0.6,561.145,477.88,,,,,
T,42.868501972,-108.658495741,1577.9,0.5,561.842,697.03,,,,,
T,42.868470121,-108.661205862,1579.6,0.8,562.063,221.48,,,,,
T,42.868467774,-108.665845245,1582.3,0.7,562.442,379.11,,,,,
T,42.868488310,-108.666231232,1582.5,0.8,562.474,31.62,,,,,
T,42.868578918,-108.667386007,1582.0,-0.6,562.569,94.90,,,,,
T,42.869271599,-108.672339208,1582.5,0.1,562.981,412.00,,,,,
T,42.869876437,-108.676884715,1586.1,0.9,563.358,377.46,,,,,
T,42.869808041,-108.678416423,1586.4,0.3,563.484,125.39,,,,,
T,42.869499670,-108.679897170,1593.1,5.3,563.609,125.75,,,,,
T,42.869388275,-108.680251809,1593.0,-0.2,563.641,31.51,,,,,
T,42.868433241,-108.682179647,1596.6,1.9,563.831,189.93,,,,,
T,42.867078055,-108.683604151,1592.0,-2.4,564.021,190.30,,,,,
T,42.865469484,-108.684393307,1587.8,-2.2,564.211,189.98,,,,,
T,42.865190953,-108.684484754,1587.9,0.3,564.243,31.83,,,,,
T,42.860761117,-108.685966088,1591.9,0.8,564.750,506.78,,,,,
T,42.858079327,-108.687214404,1595.5,1.2,565.065,314.90,,,,,
T,42.856481904,-108.688842254,1596.7,0.5,565.286,221.79,,,,,
T,42.854050649,-108.691526810,1599.7,0.9,565.634,347.98,,,,,
T,42.853192845,-108.692542194,1600.7,0.8,565.761,126.37,,,,,
T,42.852166146,-108.694394762,1598.2,-1.3,565.950,189.57,,,,,
T,42.849230468,-108.701471854,1603.1,0.7,566.614,664.06,,,,,
T,42.848674245,-108.702807091,1603.9,0.6,566.740,125.42,,,,,
